t,ytt,x,xt,h,f,xtt,xtt+ytt,K
53.4,0,3.483576888,0.903530694,0.03,1.897293625,-38.07601506,-38.07601506,2
53.42,0,3.494019505,0.140730983,0.03,1.918178858,-38.20395606,-38.20395606,2
53.44,0,3.489240955,-0.618585955,0.03,1.908621759,-37.72773772,-37.72773772,2
53.46,0,3.469430523,-1.362457306,0.03,1.869000894,-36.65939741,-36.65939741,2
53.48,0,3.435013414,-2.079253595,0.03,1.800166676,-35.02023148,-35.02023148,2
53.5,0,3.38664228,-2.757859808,0.03,1.703424408,-32.84038979,-32.84038979,2
53.52,0,3.325185211,-3.38784704,0.03,1.580510271,-30.15833343,-30.15833343,2
53.54,0,3.251710421,-3.959632028,0.03,1.433560689,-27.02016534,-27.02016534,2
53.56,0,3.167467879,-4.464622133,0.03,1.265075606,-23.47884521,-23.47884521,2
53.58,0,3.073868222,-4.895343606,0.03,1.077876291,-19.59330204,-19.59330204,2
53.6,0,2.972459273,-5.245551217,0.03,0.875058395,-15.42745905,-15.42745905,2
53.62,0,2.864900584,-5.510317678,0.03,0.659941017,-11.04918704,-11.04918704,2
53.64,0,2.752936392,-5.686101581,0.03,0.436012632,-6.529203275,-6.529203275,2
53.66,0,2.638367447,-5.77079295,0.03,0.206874741,-1.939933633,-1.939933633,2
53.68,0,2.523022159,-5.763735849,0.03,-0.023815835,2.645643709,2.645643709,2
53.7,0,2.408727521,-5.665727866,0.03,-0.252405109,7.155154655,7.155154655,2
53.72,0,2.297280276,-5.478996645,0.03,-0.475299599,11.51796739,11.51796739,2
53.74,0,2.19041877,-5.207154026,0.03,-0.689022613,15.66629455,15.66629455,2
53.76,0,2.089795943,-4.855128658,0.03,-0.890268266,19.53624226,19.53624226,2
53.78,0,1.996953873,-4.429078337,0.03,-1.075952406,23.06878981,23.06878981,2
53.8,0,1.913300254,-3.936283588,0.03,-1.243259645,26.21068511,26.21068511,2
53.82,0,1.840087175,-3.385024313,0.03,-1.389685803,28.91524235,28.91524235,2
53.84,0,1.778392516,-2.78444159,0.03,-1.513075121,31.14302998,31.14302998,2
53.86,0,1.729104231,-2.144386899,0.03,-1.611651691,32.86243909,32.86243909,2
53.88,0,1.692907749,-1.475261268,0.03,-1.684044654,34.05012395,34.05012395,2
53.9,0,1.670276667,-0.787846941,0.03,-1.729306818,34.6913088,34.6913088,2
53.92,0,1.661466855,-0.093134282,0.03,-1.746926443,34.77995712,34.77995712,2
53.94,0,1.666514045,0.597853304,0.03,-1.736832062,34.3188015,34.3188015,2
53.96,0,1.685234915,1.274233669,0.03,-1.699390323,33.31923497,33.31923497,2
53.98,0,1.717231618,1.925436682,0.03,-1.635396916,31.80106632,31.80106632,2
54,0,1.761899673,2.541368789,0.03,-1.546060806,29.79214442,29.79214442,2
54.02,0,1.818439049,3.112568817,0.03,-1.432982054,27.32785836,27.32785836,2
54.04,0,1.885868263,3.630352624,0.03,-1.298123625,24.45052231,24.45052231,2
54.06,0,1.963041234,4.086944404,0.03,-1.143777685,21.20865565,21.20865565,2
54.08,0,2.048666604,4.475592665,0.03,-0.972526943,17.65617044,17.65617044,2
54.1,0,2.141329223,4.790669168,0.03,-0.787201707,13.85147994,13.85147994,2
54.12,0,2.239513408,5.027749394,0.03,-0.590833335,9.856542602,9.856542602,2
54.14,0,2.341627636,5.183673393,0.03,-0.38660488,5.735857324,5.735857324,2
54.16,0,2.446030232,5.256586227,0.03,-0.177799687,1.555426065,1.555426065,2
54.18,0,2.55105567,5.245957493,0.03,0.032251187,-2.618299494,-2.618299494,2
54.2,0,2.655041042,5.152579792,0.03,0.240221933,-6.719470525,-6.719470525,2
54.22,0,2.756352304,4.978546325,0.03,0.442844455,-10.68387623,-10.68387623,2
54.24,0,2.853409848,4.727208108,0.03,0.636959544,-14.44994541,-14.44994541,2
54.26,0,2.944713046,4.403111665,0.03,0.819565939,-17.95969889,-17.95969889,2
54.28,0,3.028863345,4.011918296,0.03,0.987866538,-21.15963806,-21.15963806,2
54.3,0,3.104585592,3.560306354,0.03,1.139311031,-24.00155608,-24.00155608,2
54.32,0,3.170747237,3.055858199,0.03,1.271634323,-26.44325944,-26.44325944,2
54.34,0,3.226375156,2.506933713,0.03,1.382890161,-28.44918916,-28.44918916,2
54.36,0,3.270669818,1.922532495,0.03,1.471479485,-29.99093264,-29.99093264,2
54.38,0,3.303016613,1.312146981,0.03,1.536173074,-31.04761881,-31.04761881,2
54.4,0,3.322994172,0.68560888,0.03,1.576128192,-31.60619127,-31.60619127,2
54.42,0,3.330379575,0.052931416,0.03,1.590898998,-31.66155509,-31.66155509,2
54.44,0,3.325150387,-0.575850156,0.03,1.580440623,-31.2166021,-31.2166021,2
54.46,0,3.307483514,-1.190837145,0.03,1.545106877,-30.28209681,-30.28209681,2
54.48,0,3.277750916,-1.782422675,0.03,1.48564168,-28.87645622,-28.87645622,2
54.5,0,3.236512277,-2.341441212,0.03,1.403164403,-27.0253975,-27.0253975,2
54.52,0,3.184504766,-2.859309969,0.03,1.299149379,-24.76147818,-24.76147818,2
54.54,0,3.122630065,-3.32816006,0.03,1.175399978,-22.12353098,-22.12353098,2
54.56,0,3.051938911,-3.740955407,0.03,1.034017669,-19.15600371,-19.15600371,2
54.58,0,2.973613381,-4.0915976,0.03,0.877366609,-15.90821553,-15.90821553,2
54.6,0,2.888947253,-4.375015173,0.03,0.708034354,-12.43354177,-12.43354177,2
54.62,0,2.799324741,-4.587236,0.03,0.52878933,-8.788540911,-8.788540911,2
54.64,0,2.706197963,-4.725441786,0.03,0.342535774,-5.032037711,-5.032037711,2
54.66,0,2.611063506,-4.788003938,0.03,0.15226686,-1.224177523,-1.224177523,2
54.68,0,2.515438463,-4.774500381,0.03,-0.038983226,2.574533241,2.574533241,2
54.7,0,2.420836327,-4.685713197,0.03,-0.228187498,6.304185138,6.304185138,2
54.72,0,2.328743122,-4.523607274,0.03,-0.412373907,9.906407145,9.906407145,2
54.74,0,2.240594145,-4.291290435,0.03,-0.588671862,13.32527677,13.32527677,2
54.76,0,2.157751683,-3.99295582,0.03,-0.754356787,16.5081847,16.5081847,2
54.78,0,2.081484049,-3.633807567,0.03,-0.906892054,19.40664068,19.40664068,2
54.8,0,2.012946262,-3.219971077,0.03,-1.043967627,21.97700832,21.97700832,2
54.82,0,1.953162657,-2.758389416,0.03,-1.163534837,24.18115773,24.18115773,2
54.84,0,1.903011688,-2.256707574,0.03,-1.263836777,25.98702646,25.98702646,2
54.86,0,1.863213147,-1.723146507,0.03,-1.343433859,27.36908024,27.36908024,2
54.88,0,1.834317991,-1.16636903,0.03,-1.401224169,28.30866744,28.30866744,2
54.9,0,1.816700904,-0.595339736,0.03,-1.436458345,28.794262,28.794262,2
54.92,0,1.810555694,-0.019181199,0.03,-1.448748763,28.82159171,28.82159171,2
54.94,0,1.815893595,0.552971254,0.03,-1.438072962,28.39365359,28.39365359,2
54.96,0,1.832544446,1.112113869,0.03,-1.40477126,27.52060791,27.52060791,2
54.98,0,1.860160741,1.649515633,0.03,-1.34953867,26.21956846,26.21956846,2
55,0,1.898224438,2.156854099,0.03,-1.273411275,24.5142782,24.5142782,2
55.02,0,1.946056417,2.626343734,0.03,-1.177747318,22.43468527,22.43468527,2
55.04,0,2.002828402,3.050854824,0.03,-1.064203347,20.01642367,20.01642367,2
55.06,0,2.067577162,3.424021142,0.03,-0.934705828,17.30020817,17.30020817,2
55.08,0,2.139220721,3.740334758,0.03,-0.79141871,14.33115342,14.33115342,2
55.1,0,2.216576334,3.99522658,0.03,-0.636707483,11.15802878,11.15802878,2
55.12,0,2.298379915,4.185131477,0.03,-0.473100322,7.832460901,7.832460901,2
55.14,0,2.3833066,4.307537058,0.03,-0.303246951,4.408097285,4.408097285,2
55.16,0,2.469992126,4.361015472,0.03,-0.129875901,0.939744097,0.939744097,2
55.18,0,2.557054659,4.345237835,0.03,0.044249165,-2.517507828,-2.517507828,2
55.2,0,2.643116749,4.260971207,0.03,0.216373346,-5.90915494,-5.90915494,2
55.22,0,2.726827044,4.110058286,0.03,0.383793936,-9.182137144,-9.182137144,2
55.24,0,2.80688143,3.895380267,0.03,0.543902707,-12.28566477,-12.28566477,2
55.26,0,2.882043268,3.620803585,0.03,0.694226384,-15.1720035,-15.1720035,2
55.28,0,2.951162419,3.291111498,0.03,0.832464686,-17.79720521,-17.79720521,2
55.3,0,3.013192751,2.91192171,0.03,0.95652535,-20.12177356,-20.12177356,2
55.32,0,3.067207882,2.489591432,0.03,1.064555613,-22.11125427,-22.11125427,2
55.34,0,3.112414911,2.031111475,0.03,1.154969671,-23.73674145,-23.73674145,2
55.36,0,3.148165938,1.543991135,0.03,1.226471723,-24.9752925,-24.9752925,2
55.38,0,3.173967206,1.036135753,0.03,1.278074261,-25.8102457,-25.8102457,2
55.4,0,3.189485753,0.515718932,0.03,1.309111355,-26.23143638,-26.23143638,2
55.42,0,3.194553457,-0.008948518,0.03,1.319246763,-26.23530871,-26.23530871,2
55.44,0,3.189168464,-0.529550833,0.03,1.308476776,-25.82492275,-25.82492275,2
55.46,0,3.173493969,-1.037898621,0.03,1.277127787,-25.00985604,-25.00985604,2
55.48,0,3.147854411,-1.526057224,0.03,1.22584867,-23.80600422,-23.80600422,2
55.5,0,3.112729138,-1.986470091,0.03,1.155598124,-22.23528254,-22.23528254,2
55.52,0,3.068743684,-2.412075265,0.03,1.067627216,-20.32523485,-20.32523485,2
55.54,0,3.0166588,-2.79641318,0.03,0.963457448,-18.10855664,-18.10855664,2
55.56,0,2.957357427,-3.133724149,0.03,0.844854701,-15.62254026,-15.62254026,2
55.58,0,2.891829844,-3.419034069,0.03,0.713799537,-12.90845176,-12.90845176,2
55.6,0,2.821157233,-3.648227082,0.03,0.572454314,-10.01084957,-10.01084957,2
55.62,0,2.746493921,-3.818104142,0.03,0.423127689,-6.97685641,-6.97685641,2
55.64,0,2.669048612,-3.926426667,0.03,0.268237073,-3.855396047,-3.855396047,2
55.66,0,2.590064899,-3.971944701,0.03,0.110269646,-0.696407383,-0.696407383,2
55.68,0,2.510801359,-3.954409259,0.03,-0.048257434,2.449951628,2.449951628,2
55.7,0,2.432511579,-3.874568767,0.03,-0.204836994,5.534097557,5.534097557,2
55.72,0,2.356424393,-3.73414979,0.03,-0.357011365,8.507800081,8.507800081,2
55.74,0,2.283724671,-3.535822456,0.03,-0.50241081,11.32493337,11.32493337,2
55.76,0,2.215534934,-3.283151236,0.03,-0.638790284,13.94218862,13.94218862,2
55.78,0,2.152898102,-2.980531982,0.03,-0.764063948,16.31973682,16.31973682,2
55.8,0,2.096761619,-2.633116298,0.03,-0.876336914,18.42183154,18.42183154,2
55.82,0,2.04796321,-2.246724554,0.03,-0.973933731,20.21734285,20.21734285,2
55.84,0,2.007218475,-1.827748983,0.03,-1.055423202,21.68021425,21.68021425,2
55.86,0,1.975110501,-1.383048479,0.03,-1.119639151,22.78983619,22.78983619,2
55.88,0,1.952081648,-0.91983681,0.03,-1.165696857,23.5313307,23.5313307,2
55.9,0,1.938427619,-0.445566069,0.03,-1.193004914,23.89574344,23.89574344,2
55.92,0,1.934293886,0.032192776,0.03,-1.20127238,23.88014104,23.88014104,2
55.94,0,1.939674517,0.505870298,0.03,-1.190511119,23.48761114,23.48761114,2
55.96,0,1.954413401,0.96801812,0.03,-1.16103335,22.72717107,22.72717107,2
55.98,0,1.978207838,1.411425618,0.03,-1.113444476,21.61357869,21.61357869,2
56,0,2.010614414,1.829231981,0.03,-1.048631324,20.16705764,20.16705764,2
56.02,0,2.051057053,2.215031927,0.03,-0.967746046,18.41293694,18.41293694,2
56.04,0,2.098837107,2.562973425,0.03,-0.872185938,16.38121287,16.38121287,2
56.06,0,2.153145301,2.867845958,0.03,-0.763569551,14.10604044,14.10604044,2
56.08,0,2.21307534,3.125157993,0.03,-0.643709472,11.62516306,11.62516306,2
56.1,0,2.277638945,3.331202521,0.03,-0.514582262,8.979289736,8.979289736,2
56.12,0,2.345782068,3.48310972,0.03,-0.378296017,6.211430128,6.211430128,2
56.14,0,2.416402025,3.578886004,0.03,-0.237056102,3.366198296,3.366198296,2
56.16,0,2.488365274,3.617438949,0.03,-0.093129603,0.489096268,0.489096268,2
56.18,0,2.560525542,3.598587802,0.03,0.051190932,-2.374211024,-2.374211024,2
56.2,0,2.631742015,3.523059512,0.03,0.193623878,-5.178617972,-5.178617972,2
56.22,0,2.700897315,3.392470469,0.03,0.331934478,-7.880286277,-7.880286277,2
56.24,0,2.766914963,3.20929433,0.03,0.463969774,-10.43732764,-10.43732764,2
56.26,0,2.828776072,2.976816549,0.03,0.587691991,-12.81045053,-12.81045053,2
56.28,0,2.885535001,2.699076431,0.03,0.701209851,-14.96356119,-14.96356119,2
56.3,0,2.936333743,2.380797724,0.03,0.802807334,-16.86430955,-16.86430955,2
56.32,0,2.980414809,2.027308908,0.03,0.890969467,-18.48457204,-18.48457204,2
56.34,0,3.017132444,1.644454548,0.03,0.964404736,-19.80086398,-19.80086398,2
56.36,0,3.045961981,1.23849915,0.03,1.02206381,-20.79467577,-20.79467577,2
56.38,0,3.066507224,0.816025114,0.03,1.063154295,-21.45272784,-21.45272784,2
56.4,0,3.078505739,0.383826423,0.03,1.087151326,-21.76714126,-21.76714126,2
56.42,0,3.081832001,-0.051200212,0.03,1.09380385,-21.73552223,-21.73552223,2
56.44,0,3.076498349,-0.482164998,0.03,1.083136546,-21.36095639,-21.36095639,2
56.46,0,3.062653761,-0.902293802,0.03,1.05544737,-20.65192405,-20.65192405,2
56.48,0,3.04058048,-1.305034253,0.03,1.011300809,-19.62212101,-19.62212101,2
56.5,0,3.010688563,-1.684157521,0.03,0.951516973,-18.29020581,-18.29020581,2
56.52,0,2.973508445,-2.033854254,0.03,0.877156738,-16.67946747,-16.67946747,2
56.54,0,2.929681671,-2.348823161,0.03,0.789503189,-14.8174232,-14.8174232,2
56.56,0,2.87994993,-2.624350915,0.03,0.690039708,-12.73535228,-12.73535228,2
56.58,0,2.825142599,-2.856382179,0.03,0.580425046,-10.46777405,-10.46777405,2
56.6,0,2.76616299,-3.041578706,0.03,0.462465828,-8.051878688,-8.051878688,2
56.62,0,2.703973536,-3.177366693,0.03,0.33808692,-5.52692,-5.52692,2
56.64,0,2.639580152,-3.261971695,0.03,0.209300153,-2.933580231,-2.933580231,2
56.66,0,2.574016029,-3.294440668,0.03,0.078171905,-0.313317042,-0.313317042,2
56.68,0,2.508325113,-3.27465087,0.03,-0.053209925,2.292296861,2.292296861,2
56.7,0,2.443545549,-3.203305591,0.03,-0.182769055,4.842230983,4.842230983,2
56.72,0,2.380693324,-3.081916873,0.03,-0.308473504,7.296640813,7.296640813,2
56.74,0,2.320746399,-2.912775585,0.03,-0.428367353,9.617488059,9.617488059,2
56.76,0,2.264629549,-2.698909427,0.03,-0.540601053,11.76912773,11.76912773,2
56.78,0,2.213200159,-2.444029619,0.03,-0.643459834,13.71885303,13.71885303,2
56.8,0,2.167235191,-2.152467191,0.03,-0.73538977,15.4373898,15.4373898,2
56.82,0,2.127419519,-1.829099963,0.03,-0.815021114,16.89933304,16.89933304,2
56.84,0,2.094335805,-1.479271441,0.03,-0.881188542,18.08351913,18.08351913,2
56.86,0,2.068456061,-1.108702967,0.03,-0.93294803,18.97332821,18.97332821,2
56.88,0,2.050135026,-0.723400559,0.03,-0.9695901,19.55691265,19.55691265,2
56.9,0,2.039605441,-0.329557948,0.03,-0.99064927,19.8273484,19.8273484,2
56.92,0,2.036975288,0.066542618,0.03,-0.995909577,19.78270821,19.78270821,2
56.94,0,2.042227016,0.458630211,0.03,-0.98540612,19.42605117,19.42605117,2
56.96,0,2.05521876,0.840544164,0.03,-0.959422633,18.76534412,18.76534412,2
56.98,0,2.075687506,1.206330528,0.03,-0.918485139,17.8132922,17.8132922,2
57,0,2.103254157,1.550334512,0.03,-0.863351838,16.58710624,16.58710624,2
57.02,0,2.137430377,1.867287541,0.03,-0.794999397,15.10819667,15.10819667,2
57.04,0,2.177627128,2.152387548,0.03,-0.714605895,13.40180406,13.40180406,2
57.06,0,2.223164717,2.401371308,0.03,-0.623530718,11.49657194,11.49657194,2
57.08,0,2.273284207,2.610577718,0.03,-0.523291738,9.424069093,9.424069093,2
57.1,0,2.327159995,2.777001102,0.03,-0.415540161,7.218269261,7.218269261,2
57.12,0,2.383913344,2.898333762,0.03,-0.302033464,4.91499672,4.91499672,2
57.14,0,2.442626654,2.972997197,0.03,-0.184606845,2.551346826,2.551346826,2
57.16,0,2.502358241,3.000161574,0.03,-0.06514367,0.165090809,0.165090809,2
57.18,0,2.562157389,2.979753225,0.03,0.054454626,-2.205925656,-2.205925656,2
57.2,0,2.621079423,2.912450163,0.03,0.172298694,-4.524380546,-4.524380546,2
57.22,0,2.678200582,2.799665749,0.03,0.286541012,-6.754060858,-6.754060858,2
57.24,0,2.732632449,2.64352088,0.03,0.395404745,-8.860426076,-8.860426076,2
57.26,0,2.783535709,2.446805209,0.03,0.497211267,-10.81114103,-10.81114103,2
57.28,0,2.830133043,2.212928099,0.03,0.590405933,-12.57656993,-12.57656993,2
57.3,0,2.871720925,1.945860159,0.03,0.673581698,-14.13022412,-14.13022412,2
57.32,0,2.90768019,1.65006635,0.03,0.745500228,-15.44915675,-15.44915675,2
57.34,0,2.937485172,1.330431796,0.03,0.805110191,-16.5142986,-16.5142986,2
57.36,0,2.960711305,0.992181509,0.03,0.851562457,-17.31073017,-17.31073017,2
57.38,0,2.977041073,0.640795345,0.03,0.884221994,-17.82788622,-17.82788622,2
57.4,0,2.986268222,0.281919583,0.03,0.902676293,-18.05969,-18.05969,2
57.42,0,2.988300184,-0.078723482,0.03,0.906740215,-18.00461647,-18.00461647,2
57.44,0,2.983158684,-0.435426428,0.03,0.896457217,-17.66567811,-17.66567811,2
57.46,0,2.970978553,-0.782586728,0.03,0.872096954,-17.05035193,-17.05035193,2
57.48,0,2.952004741,-1.114794443,0.03,0.83414933,-16.1704195,-16.1704195,2
57.5,0,2.926587635,-1.426916168,0.03,0.783315118,-15.041753,-15.041753,2
57.52,0,2.895176733,-1.714174029,0.03,0.720493314,-13.68403316,-13.68403316,2
57.54,0,2.858312808,-1.972218462,0.03,0.646765464,-12.12041006,-12.12041006,2
57.56,0,2.816618687,-2.197193679,0.03,0.563377221,-10.37711166,-10.37711166,2
57.58,0,2.770788801,-2.385794862,0.03,0.471717451,-8.483006635,-8.483006635,2
57.6,0,2.721577691,-2.535316217,0.03,0.373295229,-6.469128874,-6.469128874,2
57.62,0,2.669787636,-2.643689218,0.03,0.26971512,-4.368171253,-4.368171253,2
57.64,0,2.616255639,-2.709510501,0.03,0.162651126,-2.21395705,-2.21395705,2
57.66,0,2.561839944,-2.732059046,0.03,0.053819735,-0.04089746,-0.04089746,2
57.68,0,2.507406328,-2.711302459,0.03,-0.055047495,2.116556127,2.116556127,2
57.7,0,2.453814381,-2.647892334,0.03,-0.162231391,4.224456376,4.224456376,2
57.72,0,2.401903969,-2.543148848,0.03,-0.266052215,6.249892233,6.249892233,2
57.74,0,2.352482131,-2.399034918,0.03,-0.36489589,8.161500808,8.161500808,2
57.76,0,2.306310578,-2.2181204,0.03,-0.457238996,9.929950986,9.929950986,2
57.78,0,2.264094004,-2.003536977,0.03,-0.541672144,11.52839134,11.52839134,2
57.8,0,2.226469389,-1.758924508,0.03,-0.616921373,12.93285554,12.93285554,2
57.82,0,2.193996447,-1.488369761,0.03,-0.681867259,14.12261919,14.12261919,2
57.84,0,2.167149364,-1.196338541,0.03,-0.735561425,15.08050279,15.08050279,2
57.86,0,2.146309955,-0.887602348,0.03,-0.777240243,15.79311649,15.79311649,2
57.88,0,2.131762324,-0.567160752,0.03,-0.806335505,16.25104312,16.25104312,2
57.9,0,2.123689109,-0.240160749,0.03,-0.822481935,16.44895722,16.44895722,2
57.92,0,2.122169357,0.088185618,0.03,-0.825521437,16.38567948,16.38567948,2
57.94,0,2.127178054,0.412684007,0.03,-0.815504045,16.0641594,16.0641594,2
57.96,0,2.13858729,0.728239679,0.03,-0.792685571,15.49140776,15.49140776,2
57.98,0,2.156169059,1.029937213,0.03,-0.757522033,14.67834564,14.67834564,2
58,0,2.179599599,1.313116747,0.03,-0.710660954,13.63960771,13.63960771,2
58.02,0,2.208465223,1.573445647,0.03,-0.652929706,12.39328237,12.39328237,2
58.04,0,2.242269524,1.806984475,0.03,-0.585321104,10.96060036,10.96060036,2
58.06,0,2.280441831,2.010246238,0.03,-0.508976489,9.365576003,9.365576003,2
58.08,0,2.322346774,2.180248071,0.03,-0.425166603,7.634607272,7.634607272,2
58.1,0,2.367294801,2.314554555,0.03,-0.335270551,5.796041133,5.796041133,2
58.12,0,2.414553467,2.411312081,0.03,-0.240753218,3.879711411,3.879711411,2
58.14,0,2.463359325,2.469273761,0.03,-0.143141501,1.91645662,1.91645662,2
58.16,0,2.512930209,2.487814583,0.03,-0.043999734,-0.062374457,-0.062374457,2
58.18,0,2.562477721,2.466936622,0.03,0.05509529,-2.025421553,-2.025421553,2
58.2,0,2.61121973,2.407264325,0.03,0.152579309,-3.94180815,-3.94180815,2
58.22,0,2.658392674,2.31002999,0.03,0.246925195,-5.781625369,-5.781625369,2
58.24,0,2.703263471,2.177049767,0.03,0.33666679,-7.516396966,-7.516396966,2
58.26,0,2.745140875,2.010690615,0.03,0.420421598,-9.119518231,-9.119518231,2
58.28,0,2.783386069,1.813828812,0.03,0.496911986,-10.56666205,-10.56666205,2
58.3,0,2.817422365,1.589800732,0.03,0.564984577,-11.83614597,-11.83614597,2
58.32,0,2.846743839,1.342346724,0.03,0.623627526,-12.90925478,-12.90925478,2
58.34,0,2.870922797,1.075549039,0.03,0.671985442,-13.77051379,-13.77051379,2
58.36,0,2.889615935,0.793764811,0.03,0.709371719,-14.40790895,-14.40790895,2
58.38,0,2.902569136,0.501555215,0.03,0.735278119,-14.81305063,-14.81305063,2
58.4,0,2.909620807,0.203611919,0.03,0.749381462,-14.98127902,-14.98127902,2
58.42,0,2.910703746,-0.095317969,0.03,0.751547341,-14.91170977,-14.91170977,2
58.44,0,2.905845494,-0.390507264,0.03,0.741830836,-14.60721973,-14.60721973,2
58.46,0,2.89516719,-0.677323195,0.03,0.720474227,-14.0743734,-14.0743734,2
58.48,0,2.878880959,-0.951299846,0.03,0.687901766,-13.32329172,-13.32329172,2
58.5,0,2.857285886,-1.20820742,0.03,0.644711621,-12.36746565,-12.36746565,2
58.52,0,2.83076264,-1.444117256,0.03,0.591665127,-11.22351795,-11.22351795,2
58.54,0,2.799766851,-1.655461609,0.03,0.52967355,-9.910917341,-9.910917341,2
58.56,0,2.764821362,-1.83908728,0.03,0.459782572,-8.451649784,-8.451649784,2
58.58,0,2.726507466,-1.992302304,0.03,0.383154781,-6.869852549,-6.869852549,2
58.6,0,2.685455293,-2.112914999,0.03,0.301050435,-5.19141701,-5.19141701,2
58.62,0,2.642333495,-2.199264837,0.03,0.214806838,-3.443566727,-3.443566727,2
58.64,0,2.5978384,-2.250244681,0.03,0.125816647,-1.654417654,-1.654417654,2
58.66,0,2.552682812,-2.265314132,0.03,0.035505471,0.14747246,0.14747246,2
58.68,0,2.507584632,-2.244503825,0.03,-0.054690888,1.933558275,1.933558275,2
58.7,0,2.463255487,-2.188410668,0.03,-0.143349178,3.675757467,3.675757467,2
58.72,0,2.420389539,-2.098184186,0.03,-0.229081075,5.346890658,5.346890658,2
58.74,0,2.379652654,-1.975504242,0.03,-0.310554843,6.9211038,6.9211038,2
58.76,0,2.341672106,-1.822550539,0.03,-0.386515939,8.37426647,8.37426647,2
58.78,0,2.307026956,-1.641964475,0.03,-0.455806239,9.684339979,9.684339979,2
58.8,0,2.276239272,-1.436803978,0.03,-0.517381608,10.83170969,10.83170969,2
58.82,0,2.249766311,-1.210492115,0.03,-0.57032753,11.7994766,11.7994766,2
58.84,0,2.227993787,-0.966760311,0.03,-0.613872579,12.57370383,12.57370383,2
58.86,0,2.211230312,-0.709587127,0.03,-0.647399528,13.14361454,13.14361454,2
