t,ytt,xt,xtt,x,xtt+ytt,f
37.34,-51.8,3.802864842,447.1115552,-10.04967335,395.3115552,-20.09934671
37.36,-46.7,12.5962049,432.2224509,-9.885682657,385.5224509,-19.77136531
37.38,-50.5,21.11346417,419.5034759,-9.548585967,369.0034759,-19.09717193
37.4,-52.1,29.28972609,398.1227158,-9.044554064,346.0227158,-18.08910813
37.42,-44.5,36.88628959,361.533635,-8.382793907,317.033635,-16.76558781
37.44,-30.9,43.63761477,313.5988821,-7.577554864,282.6988821,-15.15510973
37.46,-17.2,49.38369677,261.0093184,-6.647341748,243.8093184,-13.2946835
37.48,3.7,53.96957244,197.5782488,-5.613809056,201.2782488,-11.22761811
37.5,23.6,57.27053474,132.5179813,-4.501407984,156.1179813,-9.002815969
37.52,37.5,59.3139339,71.82193454,-3.335563298,109.3219345,-6.671126596
37.54,50.1,60.14959908,11.74458375,-2.140927968,61.84458375,-4.281855936
37.56,61.4,59.7992723,-46.77726252,-0.941439254,14.62273748,-1.882878508
37.58,61.5,58.40135966,-93.01400097,0.240567065,-31.51400097,0.481134131
37.6,41.4,56.29720037,-117.4019281,1.387552666,-76.00192812,2.775105332
37.62,19,53.74832849,-137.4852595,2.488007954,-118.4852595,4.976015909
37.64,13.6,50.65213914,-172.1336762,3.532012631,-158.5336762,7.064025262
37.66,16,46.81514532,-211.5657052,4.506685475,-195.5657052,9.013370951
37.68,7.4,42.33477206,-236.471621,5.398184649,-229.071621,10.7963693
37.7,-13.1,37.5132887,-245.6767154,6.196665257,-258.7767154,12.39333051
37.72,-32.2,32.53299799,-252.3523556,6.897128124,-284.5523556,13.79425625
37.74,-39.6,27.3431347,-266.633973,7.495889451,-306.233973,14.9917789
37.76,-33.5,21.77652423,-290.0270743,7.98708604,-323.5270743,15.97417208
37.78,-19.3,15.70887085,-316.7382637,8.361939991,-336.0382637,16.72387998
37.8,-26.6,9.37197986,-316.9508351,8.612748498,-343.5508351,17.225497
37.82,-32.7,3.068612801,-313.3858708,8.737154424,-346.0858708,17.47430885
37.84,-39.3,-3.109651097,-304.4405189,8.736744041,-343.7405189,17.47348808
37.86,-40,-9.120518266,-296.6461981,8.614442348,-336.6461981,17.2288847
37.88,-35.9,-14.97722886,-289.0248609,8.373464877,-324.9248609,16.74692975
37.9,-24.9,-20.70526306,-283.7785597,8.016639957,-308.6785597,16.03327991
37.92,-9,-26.33291919,-278.9870533,7.546258135,-287.9870533,15.09251627
37.94,3,-31.78268393,-265.9894199,6.965102104,-262.9894199,13.93020421
37.96,8.5,-36.86728462,-242.4706494,6.278602418,-233.9706494,12.55720484
37.98,11.1,-41.41649551,-212.4504396,5.495764617,-201.3504396,10.99152923
38,13.6,-45.33326411,-179.2264203,4.628267021,-165.6264203,9.256534041
38.02,21.6,-48.6145314,-148.9003086,3.688789066,-127.3003086,7.377578131
38.04,28.2,-51.25431938,-115.07849,2.690100558,-86.87849003,5.380201115
38.06,39.1,-53.24483896,-83.9734677,1.645108974,-44.8734677,3.290217949
38.08,58.8,-54.68975243,-60.51787942,0.56576306,-1.717879424,1.131526121
38.1,77.6,-55.64889462,-35.39633947,-0.53762341,42.20366053,-1.07524682
38.12,59.8,-55.73874193,26.41160848,-1.651499776,86.21160848,-3.302999552
38.14,28.7,-54.46921221,100.5413634,-2.753579317,129.2413634,-5.507158634
38.16,1,-51.77212871,169.1669871,-3.815992726,170.1669871,-7.631985453
38.18,-5.6,-47.94356056,213.6898272,-4.813149619,208.0898272,-9.626299238
38.2,-14.1,-43.24249848,256.4163817,-5.72501021,242.3163817,-11.45002042
38.22,-29.6,-37.66081978,301.7514882,-6.534043392,272.1514882,-13.06808678
38.24,-48.3,-31.19136178,345.1943118,-7.222565208,296.8943118,-14.44513042
38.26,-69.6,-23.88459028,385.4828382,-7.773324728,315.8828382,-15.54664946
38.28,-79.5,-15.94859639,408.1165508,-8.171656595,328.6165508,-16.34331319
38.3,-86.8,-7.651376197,421.6054682,-8.40765632,334.8054682,-16.81531264
38.32,-67.5,0.584582914,401.9904429,-8.478324253,334.4904429,-16.95664851
38.34,-19.5,8.081913544,347.7426202,-8.391659289,328.2426202,-16.78331858
38.36,20.3,14.52522582,296.5886078,-8.165587895,316.8886078,-16.33117579
38.38,35.2,20.14990154,265.8789634,-7.818836621,301.0789634,-15.63767324
38.4,20.2,25.41772778,260.9036607,-7.363160328,281.1036607,-14.72632066
38.42,-6,30.65667774,262.9913351,-6.802416273,256.9913351,-13.60483255
38.44,-22.7,35.80174069,251.5149601,-6.137832089,228.8149601,-12.27566418
38.46,-25,40.53582419,221.89339,-5.37445644,196.89339,-10.74891288
38.48,-16.5,44.53774809,178.2990001,-4.523720717,161.7990001,-9.047441435
38.5,3.5,47.52898649,120.8248399,-3.603053372,124.3248399,-7.206106743
38.52,14.8,49.44244188,70.52069874,-2.633339088,85.32069874,-5.266678176
38.54,8.8,50.5142024,36.6553531,-1.633772645,45.4553531,-3.26754529
38.56,-4.2,50.97490968,9.415375058,-0.618881524,5.215375058,-1.237763049
38.58,-18.5,50.90428052,-16.47829054,0.399910378,-34.97829054,0.799820755
38.6,-25.5,50.24785674,-49.16408777,1.41143175,-74.66408777,2.8228635
38.62,-11.1,48.73550576,-102.0710101,2.401265375,-113.1710101,4.80253075
38.64,1.2,46.205809,-150.8986656,3.350678523,-149.6986656,6.701357046
38.66,0.5,42.8558633,-184.0959047,4.241295246,-183.5959047,8.482590492
38.68,-4.7,38.91796063,-209.6943621,5.059033485,-214.3943621,10.11806697
38.7,-6.6,34.47011685,-235.0900162,5.79291426,-241.6900162,11.58582852
38.72,8.2,29.38737871,-273.1837978,6.431489216,-264.9837978,12.86297843
38.74,33.6,23.48323602,-317.2304706,6.960195363,-283.6304706,13.92039073
38.76,52.9,16.81169968,-349.9231636,7.36314472,-297.0231636,14.72628944
38.78,63,9.63488543,-367.7582617,7.627610571,-304.7582617,15.25522114
38.8,52.6,2.363762917,-359.3539896,7.747597055,-306.7539896,15.49519411
38.82,22.8,-4.491076441,-326.1299463,7.726323919,-303.3299463,15.45264784
38.84,-5.8,-10.64472293,-289.2347022,7.574965926,-295.0347022,15.14993185
38.86,-25.6,-16.10522679,-256.8156838,7.307466429,-282.4156838,14.61493286
38.88,-25.7,-21.07502303,-240.1639405,6.935663931,-265.8639405,13.87132786
38.9,-22.6,-25.70715051,-223.0488078,6.467842195,-245.6488078,12.93568439
38.92,-22.6,-29.93254063,-199.4902036,5.911445284,-222.0902036,11.82289057
38.94,-30,-33.5838271,-165.6384441,5.276281606,-195.6384441,10.55256321
38.96,-39.5,-36.51381579,-127.3604242,4.575305178,-166.8604242,9.150610355
38.98,-35.8,-38.7921392,-100.4719171,3.822245628,-136.2719171,7.644491255
39,-22.9,-40.61025532,-81.33969461,3.028221683,-104.2396946,6.056443365
39.02,-11,-42.02448878,-60.08365179,2.201874242,-71.08365179,4.403748483
39.04,10.8,-43.10401821,-47.86929129,1.350589172,-37.06929129,2.701178343
39.06,1.6,-43.62504718,-4.233605383,0.483298518,-2.633605383,0.966597035
39.08,-23.5,-43.11818158,54.92016488,-0.38413377,31.42016488,-0.76826754
39.1,-13.3,-41.79156924,77.74106983,-1.233231278,64.44106983,-2.466462556
39.12,-17.8,-39.87655445,113.7604092,-2.049912515,95.96040918,-4.09982503
39.14,-20.6,-37.27854441,146.0405946,-2.821463503,125.4405946,-5.642927007
39.16,-19.9,-34.09496302,172.317544,-3.535198578,152.417544,-7.070397156
39.18,-24.4,-30.36320985,200.8577729,-4.179780307,176.4577729,-8.359560613
39.2,-33.3,-26.05059976,230.4032365,-4.743918403,197.1032365,-9.487836805
39.22,-39.1,-21.21615876,253.0408635,-5.216585988,213.9408635,-10.43317198
39.24,-40.9,-16.01000522,267.5744903,-5.588847628,226.6744903,-11.17769526
39.26,-36.6,-10.61672945,271.7530868,-5.855114974,235.1530868,-11.71022995
39.28,-23,-5.275067009,262.4131573,-6.014032939,239.4131573,-12.02806588
39.3,-8.7,-0.167571989,248.3363448,-6.068459329,239.6363448,-12.13691866
39.32,-5.4,4.729682204,241.3890745,-6.022838227,235.9890745,-12.04567645
39.34,-18.9,9.617397441,247.3824492,-5.87936743,228.4824492,-11.75873486
39.36,-39.6,14.65721444,256.5992504,-5.636621312,216.9992504,-11.27324262
39.38,-41.7,19.65589216,243.2685217,-5.293490246,201.5685217,-10.58698049
39.4,-25.2,24.16625602,207.767864,-4.855268764,182.567864,-9.710537528
39.42,4.8,27.80273871,155.8804055,-4.335578817,160.6804055,-8.671157633
39.44,25.1,30.47718448,111.5641718,-3.752779585,136.6641718,-7.505559169
39.46,27.9,32.42479851,83.19723104,-3.123759755,111.097231,-6.24751951
39.48,17.6,33.92415552,66.73846962,-2.460270214,84.33846962,-4.920540429
39.5,-1.3,35.17045191,57.89116929,-1.76932414,56.59116929,-3.538648281
39.52,-4.8,36.07857189,32.92082897,-1.056833902,28.12082897,-2.113667805
39.54,1.1,36.39071444,-1.706573498,-0.332141039,-0.606573498,-0.664282078
39.56,13.6,35.9476727,-42.59760126,0.391242832,-28.99760126,0.782485665
39.58,20.8,34.74913921,-77.25574741,1.098210951,-56.45574741,2.196421903
39.6,17,32.9812998,-99.52819322,1.775515342,-82.52819322,3.551030683
39.62,5.6,30.86069236,-112.5325513,2.413935263,-106.9325513,4.827870526
39.64,-4.5,28.48570464,-124.9662205,3.007399233,-129.4662205,6.014798466
39.66,-8.7,25.82400843,-141.2034,3.550496364,-149.9034,7.100992728
39.68,-3.1,22.76366124,-164.8313194,4.036373061,-167.9313194,8.072746121
39.7,3.7,19.24644519,-186.8902854,4.456474125,-183.1902854,8.91294825
39.72,6.8,15.35570343,-202.1838911,4.802495611,-195.3838911,9.604991222
39.74,7.9,11.21176373,-212.2100783,5.068170283,-204.3100783,10.13634057
39.76,11.8,6.87351913,-221.6143821,5.249023111,-209.8143821,10.49804622
39.78,25.2,2.288347578,-236.9027731,5.340641778,-211.7027731,10.68128356
39.8,37.1,-2.54943911,-246.8758957,5.338030863,-209.7758957,10.67606173
39.82,50.1,-7.558171302,-253.9973235,5.236954759,-203.8973235,10.47390952
39.84,68.6,-12.72357553,-262.5430993,5.034137291,-193.9430993,10.06827458
39.86,71.1,-17.85933963,-251.0333109,4.728308139,-179.9333109,9.456616278
39.88,57,-22.56170248,-219.202974,4.324097718,-162.202974,8.648195436
39.9,33.5,-26.50221003,-174.8477814,3.833458593,-141.3477814,7.666917186
39.92,12.8,-29.55931859,-130.8630742,3.272843307,-118.0630742,6.545686613
39.94,2.4,-31.82172833,-95.37789983,2.659032837,-92.97789983,5.318065675
39.96,0,-33.4415308,-66.6023467,2.006400246,-66.6023467,4.012800492
39.98,-1.1,-34.49043877,-38.28845108,1.32708055,-39.38845108,2.654161101
40,-4.8,-34.94338647,-7.006318332,0.632742298,-11.80631833,1.265484596
40.02,-4.5,-34.81162779,20.18218565,-0.064807845,15.68218565,-0.129615689
40.04,-4.6,-34.13732658,47.24793622,-0.754297388,42.64793622,-1.508594777
40.06,-7.3,-32.9053385,75.95087095,-1.424724039,68.65087095,-2.849448078
40.08,-9,-31.12326455,102.2565242,-2.06501007,93.2565242,-4.130020139
40.1,-7.1,-28.86879407,123.1905243,-2.664930656,116.0905243,-5.329861312
40.12,-9.3,-26.17582836,146.106046,-3.21537688,136.806046,-6.43075376
40.14,-16.8,-22.99656813,171.8199772,-3.707100845,155.0199772,-7.41420169
40.16,-20.2,-19.37256413,190.5804229,-4.130792168,170.3804229,-8.261584336
40.18,-19.4,-15.44629799,202.0461912,-4.478980789,182.6461912,-8.957961578
40.2,-17.5,-11.33415162,209.1684463,-4.746785285,191.6684463,-9.49357057
40.22,-16.9,-7.099970184,214.2496971,-4.931126503,197.3496971,-9.862253006
40.24,-18.7,-2.774301567,218.3171646,-5.029869221,199.6171646,-10.05973844
40.26,-18.4,1.577361671,216.8491592,-5.04183862,198.4491592,-10.08367724
40.28,-9.7,5.782436776,203.6583512,-4.968240635,193.9583512,-9.93648127
40.3,5.3,9.63025103,181.1230742,-4.814113757,186.4230742,-9.628227514
40.32,15.4,13.04928782,160.7806046,-4.587318369,176.1806046,-9.174636737
40.34,-6.1,16.35138212,169.4288252,-4.293311669,163.3288252,-8.586623339
40.36,-36.6,19.88855426,184.2883892,-3.930912305,147.6883892,-7.861824611
40.38,-34.7,23.37140851,163.9970354,-3.498312678,129.2970354,-6.996625356
40.4,-24.2,26.3389135,132.7534638,-3.001209458,108.5534638,-6.002418916
40.42,-30.5,28.82979504,116.3346905,-2.449522372,85.83469047,-4.899044745
40.44,-41.1,31.01797012,102.4828172,-1.851044721,61.38281725,-3.702089442
40.46,-45,32.84759777,80.47994827,-1.212389042,35.47994827,-2.424778084
40.48,-35.8,34.09620605,44.3808796,-0.542951004,8.580879605,-1.085902007
40.5,-15,34.50346765,-3.654720058,0.143045733,-18.65472006,0.286091467
40.52,0.7,34.00479343,-46.21270171,0.828128344,-45.51270171,1.656256688
40.54,6.6,32.76263498,-78.00314322,1.495802628,-71.40314322,2.991605257
40.56,9.8,30.92606293,-105.654062,2.132689607,-95.85406199,4.265379215
40.58,22.2,28.4638024,-140.5719907,2.726588261,-118.3719907,5.453176521
40.6,50.3,25.17202653,-188.605597,3.26294655,-138.305597,6.5258931
40.62,77.8,20.95868179,-232.7288771,3.724253633,-154.9288771,7.448507266
40.64,94.1,16.01378462,-261.7608395,4.093978297,-167.6608395,8.187956594
40.66,95.3,10.68128299,-271.489324,4.360928973,-176.189324,8.721857946
40.68,83.8,5.323510441,-264.2879305,4.520976907,-180.4879305,9.041953815
40.7,63.7,0.235983355,-244.4647781,4.576571845,-180.7647781,9.153143691
40.72,39.2,-4.374592175,-216.5927748,4.535185757,-177.3927748,9.070371514
40.74,21,-8.458389537,-191.7869614,4.40685594,-170.7869614,8.81371188
40.76,6.5,-12.05458942,-167.8330265,4.201726151,-161.3330265,8.403452301
40.78,-3.9,-15.18788869,-145.4969012,3.929301369,-149.3969012,7.858602739
40.8,-11.6,-17.8801299,-123.7272197,3.598621184,-135.3272197,7.197242367
40.82,-15.6,-20.15593435,-103.8532254,3.218260541,-119.4532254,6.436521082
40.84,-14,-22.07504278,-88.05761702,2.79595077,-102.057617,5.591901539
40.86,-6.1,-23.72813937,-77.25204276,2.337918948,-83.35204276,4.675837896
40.88,2.5,-25.16077363,-66.01138313,1.849029818,-63.51138313,3.698059636
40.9,12.4,-26.37199191,-55.11044421,1.333702163,-42.71044421,2.667404325
40.92,25.8,-27.39210292,-46.90065754,0.796061214,-21.10065754,1.592122429
40.94,35.6,-28.20555865,-34.44491494,0.240084599,1.155085056,0.480169197
40.96,38.7,-28.69894693,-14.89391359,-0.328960457,23.80608641,-0.657920914
40.98,34.1,-28.72403379,12.38522806,-0.903190264,46.48522806,-1.806380529
41,24.1,-28.15393324,44.62482657,-1.471969935,68.72482657,-2.94393987
41.02,6.4,-26.87203554,83.56494426,-2.022229623,89.96494426,-4.044459245
41.04,-18.6,-24.75490307,128.1483025,-2.538499009,109.5483025,-5.076998017
41.06,-39.6,-21.80921423,166.4205807,-3.004140182,126.8205807,-6.008280363
41.08,-48.5,-18.24709552,189.7912908,-3.404703279,141.2912908,-6.809406558
41.1,-47.5,-14.34729412,200.1888496,-3.730647176,152.6888496,-7.461294351
41.12,-34.1,-10.39474026,195.0665355,-3.978067519,160.9665355,-7.956135039
41.14,-19.6,-6.585732951,185.8341957,-4.147872251,166.2341957,-8.295744503
41.16,-9.4,-2.947131997,178.0258997,-4.243200901,168.6258997,-8.486401802
41.18,-7.6,0.591346517,175.8219516,-4.266758756,168.2219516,-8.533517512
41.2,-12,4.119884082,177.031805,-4.21964645,165.031805,-8.4392929
41.22,-11.5,7.596161828,170.5959696,-4.102485991,159.0959696,-8.204971981
41.24,6.9,10.73984218,143.7720658,-3.919125951,150.6720658,-7.838251901
41.26,28.3,13.29675151,111.9188669,-3.678760014,140.2188669,-7.357520027
41.28,28.1,15.41578771,99.9847529,-3.391634621,128.0847529,-6.783269243
41.3,10.7,17.45204922,103.6413985,-3.062956252,114.3413985,-6.125912504
41.32,-9.8,19.57569159,108.722838,-2.692678844,98.92283802,-5.385357688
41.34,-29.4,21.77461414,111.1694174,-2.279175787,81.76941737,-4.558351574
41.36,-41.2,23.92746188,104.1153565,-1.822155027,62.91535647,-3.644310053
41.38,-42.5,25.81924503,85.06295833,-1.324687958,42.56295833,-2.649375915
41.4,-34.6,27.22678059,55.69059841,-0.794227702,21.09059841,-1.588455403
41.42,-25.4,28.02743923,24.37526556,-0.241685503,-1.024734437,-0.483371007
41.44,-15.6,28.1943605,-7.683139153,0.320532494,-23.28313915,0.641064988
41.46,-13.7,27.80211125,-31.54178563,0.880497212,-45.24178563,1.760994423
41.48,-15.9,26.98010292,-50.65904707,1.428319353,-66.55904707,2.856638706
41.5,-23.9,25.84267402,-63.08384295,1.956547123,-86.98384295,3.913094245
41.52,-30.3,24.45168688,-76.01487099,2.459490732,-106.314871,4.918981463
41.54,-21.5,22.66412266,-102.7415512,2.930648827,-124.2415512,5.861297654
41.56,-3.9,20.27279855,-136.3908603,3.360018039,-140.2908603,6.720036078
41.58,9.7,17.2720726,-163.6817343,3.735466751,-153.9817343,7.470933501
41.6,23.1,13.75520541,-188.004985,4.045739531,-164.904985,8.091479061
41.62,31.8,9.829794311,-204.5361245,4.281589528,-172.7361245,8.563179056
41.64,33.3,5.678497558,-210.5935508,4.436672447,-177.2935508,8.873344893
41.66,28.6,1.501031574,-207.1530477,4.508467738,-178.5530477,9.016935476
41.68,25.1,-2.5873281,-201.6829197,4.497604773,-176.5829197,8.995209545
41.7,25,-6.568829526,-196.4672229,4.406043196,-171.4672229,8.812086393
41.72,27.7,-10.44340556,-190.9903809,4.235920845,-163.2903809,8.471841691
41.74,31.6,-14.19083363,-183.752426,3.989578453,-152.152426,7.979156907
41.76,30.7,-17.71761698,-168.9259086,3.670493947,-138.2259086,7.340987895
41.78,24.3,-20.86792913,-146.1053059,3.284638486,-121.8053059,6.569276973
41.8,14.9,-23.51087111,-118.1888922,2.840850484,-103.2888922,5.681700968
41.82,4.4,-25.56813708,-87.53770535,2.350060402,-83.13770535,4.700120804
41.84,-2.7,-27.03469474,-59.11806052,1.824032084,-61.81806052,3.648064168
41.86,-10.2,-27.92175246,-29.58771191,1.274467612,-39.78771191,2.548935224
41.88,-15,-28.2425694,-2.493981249,0.712824393,-17.49398125,1.425648786
41.9,-14.6,-28.07474982,19.27593873,0.149651201,4.675938726,0.299302402
41.92,-13.1,-27.48709707,39.4893368,-0.405967268,26.3893368,-0.811934536
41.94,-9.1,-26.52768541,56.45182852,-0.946115093,47.35182852,-1.892230185
41.96,-6.4,-25.22623888,73.6928251,-1.463654336,67.2928251,-2.927308671
41.98,-9.5,-23.53525458,95.40560505,-1.95126927,85.90560505,-3.90253854
42,-13.6,-21.41666629,116.4532231,-2.400788479,102.8532231,-4.801576958
42.02,-21,-18.8642019,138.7932161,-2.803597161,117.7932161,-5.607194321
42.04,-28.9,-15.88339693,159.2872813,-3.151073149,130.3872813,-6.302146298
42.06,-34.5,-12.54202888,174.8495235,-3.435327407,140.3495235,-6.870654814
42.08,-36.6,-8.952711982,184.0821664,-3.650274816,147.4821664,-7.300549631
42.1,-30.2,-5.292628492,181.9261825,-3.79272822,151.7261825,-7.585456441
42.12,-13.8,-1.803246114,167.0120553,-3.863686967,153.2120553,-7.727373933
42.14,-3.5,1.423330928,155.6456489,-3.867486118,152.1456489,-7.734972237
42.16,-11.9,4.584607783,160.4820365,-3.807406731,148.5820365,-7.614813463
42.18,-24.1,7.854811278,166.538313,-3.683012541,142.438313,-7.366025081
42.2,-32.2,11.17890391,165.8709501,-3.492675389,133.6709501,-6.985350778
42.22,-27.6,14.33767918,150.0065766,-3.237509558,122.4065766,-6.475019116
42.24,-17.4,17.10127617,126.353123,-2.923120004,108.953123,-5.846240009
42.26,-10.5,19.40652106,104.1713655,-2.558042032,93.67136552,-5.116084064
42.28,-9.2,21.30903747,86.0802755,-2.150886447,76.8802755,-4.301772894
42.3,-14,22.89812934,72.82891205,-1.708814779,58.82891205,-3.417629558
42.32,-17.6,24.19986473,57.34462659,-1.237834838,39.74462659,-2.475669676
42.34,-14.8,25.12057696,34.72659632,-0.744630421,19.92659632,-1.489260842
42.36,-13,25.59510249,12.72595669,-0.237473627,-0.27404331,-0.474947253
42.38,-21.1,25.72750891,0.514685788,0.275752487,-20.58531421,0.551504975
42.4,-24.4,25.56889054,-16.37652329,0.788716482,-40.77652329,1.577432964
42.42,-24.9,25.04849251,-35.66327971,1.294890312,-60.56327971,2.589780625
42.44,-36.1,24.25557151,-43.62881983,1.787930953,-79.72881983,3.575861905
42.46,-42.2,23.26016312,-55.91201985,2.263088299,-98.11201985,4.526176598
42.48,-45.8,22.00396288,-69.7080042,2.715729559,-115.5080042,5.431459118
42.5,-42.2,20.41235014,-89.45326952,3.139892689,-131.6532695,6.279785378
42.52,-22.5,18.2815602,-123.6257241,3.526831792,-146.1257241,7.053663585
42.54,1,15.45154169,-159.3761271,3.864162811,-158.3761271,7.728325623
42.56,17.3,12.00561349,-185.2166932,4.138734363,-167.9166932,8.277468726
42.58,30.6,8.10360186,-204.9844695,4.339826517,-174.3844695,8.679653033
42.6,35.8,3.920215338,-213.3541827,4.460064689,-177.5541827,8.920129377
42.62,35.7,-0.343911617,-213.0585128,4.495827726,-177.3585128,8.991655452
42.64,36,-4.572729484,-209.8232739,4.446661315,-173.8232739,8.89332263
42.66,40.8,-8.748859796,-207.7897572,4.313445422,-166.9897572,8.626890844
42.68,53,-12.92534364,-209.8586274,4.096703388,-156.8586274,8.193406775
42.7,73.2,-17.18955166,-216.5621747,3.795554435,-143.3621747,7.591108869
42.72,82.8,-21.44820467,-209.3031255,3.409176871,-126.5031255,6.818353742
42.74,65.4,-25.26148895,-172.0253033,2.942079935,-106.6253033,5.88415987
42.76,38.4,-28.20978409,-122.8042098,2.407367205,-84.40420978,4.814734409
42.78,19.9,-30.24244518,-80.46189943,1.822844912,-60.56189943,3.645689824
42.8,8.4,-31.48828332,-44.12191473,1.205537627,-35.72191473,2.411075254
42.82,5.4,-32.08747568,-15.79732091,0.569780037,-10.39732091,1.139560074
