t,ytt,xtt,xtt+ytt,xt,x,f,
0.4,-5.5,5.718889846081382,0.21888984608138173,0.6852484381993269,-0.012705065434576553,-0.025410130869153107,
0.42,-5.2,4.800847826760615,-0.39915217323938545,0.7904458149277469,0.0020518770966941853,0.004103754193388371,
0.44,-4.8,3.7159883970237404,-1.0840116029762594,0.8756141771655904,0.018712477017627557,0.037424954035255115,
0.46,-4.6,2.7785763748991195,-1.8214236251008802,0.940559824884819,0.03687421703813165,0.0737484340762633,
0.48,-4.1,1.508735936547325,-2.591264063452675,0.9834329479992835,0.056114144766972684,0.11222828953394537,
0.5,-3.1,-0.2689378864042734,-3.3689378864042734,0.995830928500714,0.07590678353197265,0.1518135670639453,
0.52,-2.6,-1.5359805420927592,-4.135980542092759,0.9777817442157436,0.09564291025913724,0.19128582051827447,
0.54,-4.1,-0.7951355574558623,-4.895135557455862,0.9544705832202574,0.11496543353349725,0.2299308670669945,
0.56,-5.4,-0.2435392515384555,-5.6435392515384555,0.9440838351303141,0.13395097771700296,0.2679019554340059,
0.58,-5.6,-0.7778640762923931,-6.377864076292393,0.9338698018520056,0.15273051408682617,0.30546102817365234,
0.6,-3.9,-3.172272456611585,-7.072272456611585,0.8943684365229658,0.17101289647057588,0.34202579294115176,
0.62,-1.3,-6.389165173705091,-7.689165173705091,0.7987540602197991,0.18794412143800354,0.3758882428760071,
0.64,0.4,-8.594966393466906,-8.194966393466906,0.6489127445480791,0.20242078948568232,0.40484157897136464,
0.66,1.6,-10.15641998731146,-8.556419987311461,0.46139888074029545,0.21352390573856606,0.4270478114771321,
0.68,2.4,-11.152563693351826,-8.752563693351826,0.24830904393366254,0.22062098498530563,0.44124196997061127,
0.7,2.5,-11.2759422030933,-8.7759422030933,0.024023984969211293,0.22334431527433438,0.44668863054866875,
0.72,3.4,-12.011668712203367,-8.611668712203366,-0.2088521241837554,0.22149603388218894,0.4429920677643779,
0.74,5.2,-13.443296109532904,-8.243296109532903,-0.46340177240111813,0.2147734949163402,0.4295469898326804,
0.76,6.3,-13.964183977763371,-7.664183977763371,-0.7374765732740809,0.20276471145958821,0.40552942291917643,
0.78,5.6,-12.486216883409883,-6.886216883409883,-1.0019805818858134,0.18537013990798928,0.37074027981597857,
0.8,3.7,-9.638670795321316,-5.938670795321316,-1.2232294586731254,0.1631180395023999,0.3262360790047998,
0.82,1.5,-6.364687392460383,-4.864687392460383,-1.3832630405509423,0.13705311451015922,0.27410622902031845,
0.84,-1.2,-2.5216645148166905,-3.7216645148166903,-1.472126559623713,0.10849921850841267,0.21699843701682534,
0.86,-2.6,0.049294392751129804,-2.55070560724887,-1.4968502608443686,0.07880945030373185,0.1576189006074637,
0.88,-2.9,1.5138473658186749,-1.386152634181325,-1.4812188432586706,0.049028759262701456,0.09805751852540291,
0.9,-2.4,2.1533147690862755,-0.2466852309137244,-1.4445472219096211,0.01977109861101854,0.03954219722203708,
0.92,-1.3,2.161407811614291,0.8614078116142909,-1.4013999961026156,-0.00868837356910383,-0.01737674713820766,
0.94,0.3,1.6415653710772486,1.9415653710772487,-1.3633702642757002,-0.036336076172886984,-0.07267215234577397,
0.96,1.5,1.4943637600889295,2.9943637600889295,-1.3320109729640384,-0.06328988854528438,-0.12657977709056875,
0.98,1.5,2.509632363148494,4.009632363148494,-1.291971011731664,-0.0895297083922414,-0.1790594167844828,
1,2.1,2.8866753839956716,4.986675383995672,-1.2380079342602224,-0.11482949785216028,-0.22965899570432055,
1.02,2.9,3.0183009301299824,5.918300930129982,-1.1789581711189658,-0.13899915890595216,-0.2779983178119043,
1.04,1.3,5.470856257913592,6.770856257913592,-1.0940665992385301,-0.16172940660952712,-0.32345881321905423,
1.06,-0.8,8.314826747056932,7.514826747056932,-0.9562097691888248,-0.18223217029380068,-0.36446434058760135,
1.08,-1.7,9.824067327160702,8.124067327160702,-0.7748208284466485,-0.1995424762701554,-0.3990849525403108,
1.1,-0.9,9.49013150496442,8.59013150496442,-0.5816788401253972,-0.21310747295587584,-0.4262149459117517,
1.12,-0.5,9.404282438161434,8.904282438161434,-0.3927347006941386,-0.22285160836407122,-0.44570321672814245,
1.14,0.2,8.876103843764206,9.076103843764205,-0.20993083787488223,-0.22887826374976145,-0.4577565274995229,
1.16,0.7,8.410584377413548,9.110584377413547,-0.037063955663104664,-0.2313482116851413,-0.4626964233702826,
1.18,0.3,8.705800298080304,9.005800298080304,0.13409989109183384,-0.23037785233085403,-0.46075570466170807,
1.2,-0.3,9.060992691217356,8.760992691217355,0.3117678209848105,-0.22591917521008759,-0.45183835042017517,
1.22,-1,9.37117617359576,8.37117617359576,0.4960895096329416,-0.21784060190391005,-0.4356812038078201,
1.24,-1.3,9.138127819131567,7.838127819131567,0.6811825495602148,-0.20606788131197848,-0.41213576262395696,
1.26,-2.2,9.356325522280946,7.156325522280945,0.8661270829743399,-0.19059478498663293,-0.38118956997326586,
1.28,-4.1,10.414384484302373,6.314384484302373,1.0638341830401732,-0.1712951723264878,-0.3425903446529756,
1.3,-5.3,10.61178957725844,5.31178957725844,1.2740959236557814,-0.14791587125952826,-0.29583174251905653,
1.32,-4.4,8.568917012604311,4.168917012604311,1.465902989554409,-0.12051588212742637,-0.24103176425485273,
1.34,-3.6,6.504898742083801,2.9048987420838013,1.61664114710129,-0.08969044076086938,-0.17938088152173876,
1.36,-3.2,4.749263402201582,1.549263402201582,1.7291827685441439,-0.056232201604415034,-0.11246440320883007,
1.38,-2.4,2.537865986544051,0.13786598654405102,1.8020540624316002,-0.020919833294657592,-0.041839666589315185,
1.4,-0.2,-1.0789087661586783,-1.2789087661586782,1.816643634635454,0.01526714367601295,0.0305342873520259,
1.42,3.3,-5.936186083846413,-2.636186083846413,1.746492686135403,0.05089850688372152,0.10179701376744305,
1.44,3.5,-7.408210706689392,-3.908210706689392,1.613048718230045,0.08449392092737601,0.16898784185475202,
1.46,2.3,-7.369988511704147,-5.069988511704147,1.4652667260461096,0.11527707537013755,0.2305541507402751,
1.48,0.6,-6.7221419133945215,-6.122141913394522,1.324345421795123,0.14317319684854987,0.28634639369709974,
1.5,-0.2,-6.86197581073029,-7.06197581073029,1.1885042445538747,0.16830169351203986,0.3366033870240797,
1.52,0,-7.88121381118582,-7.88121381118582,1.0410723483347137,0.19059745944092574,0.3811949188818515,
1.54,0.7,-9.26420333515851,-8.56420333515851,0.8696181768712704,0.2097043646929856,0.4194087293859712,
1.56,1.5,-10.591601033621092,-9.091601033621092,0.6710601331834743,0.22511114779353303,0.45022229558706606,
1.58,1.7,-11.151801455362449,-9.45180145536245,0.4536261082936389,0.23635801020830416,0.4727160204166083,
1.6,1.7,-11.336111362199729,-9.63611136219973,0.22874698011801717,0.24318174109242072,0.48636348218484143,
1.62,2.6,-12.23041207471557,-9.63041207471557,-0.006918254251135819,0.24540002835108954,0.4908000567021791,
1.64,3.7,-13.125168936455479,-9.425168936455478,-0.26047406436284626,0.24272610516494972,0.48545221032989944,
1.66,4.6,-13.611330654151635,-9.011330654151635,-0.5278390602689174,0.23484297391863207,0.46968594783726414,
1.68,7.2,-15.559626730794921,-8.359626730794922,-0.8195486341183829,0.22136909697475907,0.44273819394951813,
1.7,8.8,-16.264558493330437,-7.464558493330436,-1.1377904863596364,0.20179570576997888,0.40359141153995776,
1.72,8.4,-14.735872177763401,-6.335872177763401,-1.4477947930705748,0.17593985297567677,0.35187970595135354,
1.74,7.7,-12.691177433596772,-4.991177433596772,-1.7220652891841766,0.14424125215312925,0.2884825043062585,
1.76,6.6,-10.068248227891289,-3.468248227891289,-1.949659545799057,0.1075240038032969,0.2150480076065938,
1.78,4.2,-6.0240222959602905,-1.8240222959602903,-2.110582251037573,0.06692158583493059,0.13384317166986118,
1.8,4.2,-4.284113789500938,-0.08411378950093784,-2.2136636118921853,0.023679127205633005,0.04735825441126601,
1.82,5.5,-3.7747956982173485,1.7252043017826515,-2.294252706769368,-0.02140003598098253,-0.04280007196196506,
1.84,7.4,-3.803798201065638,3.5962017989343624,-2.370038645762198,-0.06804294950629819,-0.13608589901259638,
1.86,6.5,-1.0099067972218825,5.490093202778118,-2.4181756957450733,-0.11592509292137092,-0.23185018584274183,
1.88,4.3,3.0637906600797336,7.363790660079733,-2.397636857116495,-0.1640832184499866,-0.3281664368999732,
1.9,2,7.159359889174846,9.159359889174846,-2.295405351623949,-0.21101364053739105,-0.4220272810747821,
1.92,1.9,8.941475906947982,10.841475906947982,-2.1343969936627207,-0.25531166399025773,-0.5106233279805155,
1.94,2.4,9.977328174931923,12.377328174931923,-1.9452089528439216,-0.29610772345532416,-0.5922154469106483,
1.96,2.8,10.947814914445914,13.747814914445915,-1.7359575219501433,-0.3329193882032648,-0.6658387764065296,
1.98,4.8,10.160695849454136,14.960695849454137,-1.5248724143111427,-0.3655276875658776,-0.7310553751317552,
2,5.8,10.20703103256838,16.00703103256838,-1.3211951454909177,-0.39398836316389824,-0.7879767263277965,
2.02,7.3,9.600515342460625,16.900515342460626,-1.1231196817406275,-0.41843151143621365,-0.8368630228724273,
2.04,8.5,9.144650573712772,17.644650573712774,-0.9356680225788935,-0.43901938847940886,-0.8780387769588177,
2.06,6.1,12.103366023140843,18.203366023140845,-0.7231878566103573,-0.45560794727130133,-0.9112158945426027,
2.08,2.9,15.643215934848277,18.543215934848277,-0.4457220370304661,-0.46729704620770957,-0.9345940924154191,
2.1,0.2,18.420250581610038,18.620250581610037,-0.10508737186588296,-0.47280514029667303,-0.9456102805933461,
2.12,-0.6,19.013687631837765,18.413687631837764,0.2692520102685951,-0.47116349391264595,-0.9423269878252919,
2.14,-1.3,19.20619282094584,17.90619282094584,0.6514508147964311,-0.4619564656619957,-0.9239129313239914,
2.16,-2.3,19.393366177983502,17.0933661779835,1.0374464047857246,-0.4450674934661742,-0.8901349869323484,
2.18,-2.2,18.19077790103272,15.990777901032722,1.4132878455758868,-0.42056015096255805,-0.8411203019251161,
2.2,-1.7,16.317800673052588,14.617800673052589,1.75837363131674,-0.3888435361936318,-0.7776870723872636,
2.22,-1.3,14.302434488440646,13.002434488440645,2.0645759829316725,-0.3506140400511477,-0.7012280801022954,
2.24,-2.6,13.756992313362623,11.156992313362624,2.3451702509497054,-0.306516577712334,-0.613033155424668,
2.26,-5.2,14.285284410283644,9.085284410283645,2.625593018186168,-0.2568089450209753,-0.5136178900419506,
2.28,-9.2,15.969870934897669,6.76987093489767,2.928144571637981,-0.2012715691227338,-0.4025431382454676,
2.3,-11.1,15.320926557915865,4.220926557915865,3.241052546566116,-0.13957959794069283,-0.27915919588138566,
2.32,-9.8,11.277933050223256,1.477933050223255,3.507041142647507,-0.07209866104855658,-0.14419732209711317,
2.34,-7.7,6.297074500388775,-1.402925499611225,3.6827912181536275,-0.00020033744054523406,-0.0004006748810904681,
2.36,-3.5,-0.8191656158204509,-4.3191656158204506,3.7375703069993107,0.07400327781098415,0.1480065556219683,
2.38,-0.3,-6.884202164926913,-7.184202164926913,3.660536629191837,0.14798434717289563,0.29596869434579126,
2.4,0.1,-10.032589756177142,-9.932589756177142,3.4913687099807964,0.21950340056462195,0.4390068011292439,
2.42,0.3,-12.801870650978376,-12.501870650978375,3.263024105909241,0.2870473287235223,0.5740946574470446,
2.44,1.4,-16.23865182822294,-14.838651828222941,2.972618881117228,0.349403758593787,0.698807517187574,
2.46,2.6,-19.495627063951492,-16.89562706395149,2.6152760921954834,0.4052827083269141,0.8105654166538282,
2.48,7.5,-26.076859073012606,-18.576859073012606,2.1595512308258424,0.4530309815571274,0.9060619631142548,
2.5,10.1,-29.934198425882865,-19.834198425882867,1.5994406558368879,0.4906209004237547,0.9812418008475094,
2.52,10.3,-30.9259348149211,-20.6259348149211,0.9908393234288483,0.516523700216412,1.033047400432824,
2.54,8.8,-29.7479588333236,-20.9479588333236,0.38410038694640125,0.5302730973201646,1.0605461946403292,
2.56,8.7,-29.495101027553048,-20.79510102755305,-0.2083302116623652,0.532030799073005,1.06406159814601,
2.58,8.7,-28.88307516778103,-20.18307516778103,-0.792111973615706,0.5220263772202243,1.0440527544404485,
2.6,8.2,-27.331569074417033,-19.131569074417033,-1.3542584160376867,0.5005626733236903,1.0011253466473806,
2.62,7.6,-25.266195767356432,-17.666195767356434,-1.8802360644554215,0.4682177285187592,0.9364354570375184,
2.64,5,-20.847529285180396,-15.847529285180396,-2.34137331498079,0.4260016347243971,0.8520032694487942,
2.66,2,-15.740311680641542,-13.740311680641542,-2.707251724639009,0.3755153843281991,0.7510307686563982,
2.68,-1,-10.424857598868206,-11.424857598868206,-2.9689034174341065,0.31875383290746795,0.6375076658149359,
2.7,-2.6,-6.368090158279029,-8.968090158279029,-3.136832895005579,0.2576964697830711,0.5153929395661422,
2.72,-3.8,-2.637777845181826,-6.4377778451818255,-3.2268915750401876,0.19405922508261345,0.3881184501652269,
2.74,-5,1.1054960238289873,-3.8945039761710127,-3.242214393253716,0.1293681653996744,0.2587363307993488,
2.76,-6.3,4.902286830079358,-1.3977131699206415,-3.1821365647146327,0.06512465581999093,0.13024931163998185,
2.78,-5.7,6.7188144303866375,1.0188144303866373,-3.065925552109973,0.0026440346517448716,0.005288069303489743,
2.8,-5,8.317147842703482,3.3171478427034824,-2.9155659293790714,-0.057170880163145574,-0.11434176032629115,
2.82,-4.1,9.576018841613845,5.476018841613845,-2.7366342625358984,-0.11369288208229526,-0.22738576416459053,
2.84,-1.6,9.096454002489157,7.496454002489157,-2.5499095340948683,-0.16655832004860294,-0.3331166400972059,
2.86,0.5,8.87234572636209,9.37234572636209,-2.3702215368063557,-0.21575963075761517,-0.43151926151523035,
2.88,0.8,10.288294532492595,11.088294532492595,-2.178615134217809,-0.2612479974678568,-0.5224959949357136,
2.9,0.3,12.324009645355874,12.624009645355875,-1.9524920924393243,-0.30255906973442814,-0.6051181394688563,
2.92,-1.7,15.633845921927628,13.93384592192763,-1.6729135367664894,-0.3388131260264863,-0.6776262520529726,
2.94,-4.7,19.66346633094425,14.96346633094425,-1.3199404142377706,-0.3687416655365289,-0.7374833310730577,
2.96,-7,22.666288361446963,15.666288361446963,-0.8966428673138584,-0.3909074983520452,-0.7818149967040904,
2.98,-6.2,22.232830040973212,16.032830040973213,-0.4476516832896567,-0.40435044385808033,-0.8087008877161607,
3,-5.8,21.848637217586756,16.048637217586755,-0.006837010704057012,-0.4088953307980175,-0.817790661596035,
3.02,-5.5,21.224821065266976,15.724821065266976,0.42389757212448037,-0.4047247251838133,-0.8094494503676266,
3.04,-5,20.077032408494702,15.077032408494702,0.8369161068620972,-0.39211658839394753,-0.7842331767878951,
3.06,-3.1,17.242388235982343,14.142388235982343,1.2101103133068676,-0.37164632419225785,-0.7432926483845157,
3.08,-2.5,15.44219558880886,12.94219558880886,1.5369561515547796,-0.3441756595436414,-0.6883513190872828,
3.1,-5.2,16.672589088822857,11.472589088822858,1.8581039983310967,-0.3102250580447826,-0.6204501160895652,
3.12,-8.2,17.932030520029638,9.732030520029639,2.2041501944196216,-0.2696025161172755,-0.539205032234551,
3.14,-9.7,17.422415710728565,7.722415710728566,2.5576946567272034,-0.22198406760580724,-0.4439681352116145,
3.16,-8.8,14.274913351066836,5.474913351066835,2.8746679473451575,-0.16766044156508364,-0.3353208831301673,
3.18,-6.3,9.346975994589489,3.0469759945894888,3.110886840801721,-0.10780489368361484,-0.2156097873672297,
3.2,-3.4,3.9135097376904757,0.5135097376904758,3.2434916981245205,-0.044261108294352425,-0.08852221658870485,
3.22,-3.3,1.2227219013596007,-2.077278098640399,3.294854014515021,0.021122348832042993,0.042244697664085985,
3.24,-4.3,-0.37976073516197445,-4.679760735161974,3.3032836261769973,0.08710372523896318,0.17420745047792635,
3.26,-4.1,-3.1478853240084987,-7.247885324008498,3.2680071655852925,0.15281663315658608,0.30563326631317217,
3.28,-3.2,-6.537750285739132,-9.737750285739132,3.1711508094878162,0.21720821290731715,0.4344164258146343,
3.3,-2.8,-9.307396063133073,-12.107396063133073,3.0126993459990943,0.27904671446218626,0.5580934289243725,
3.32,-2.8,-11.516238624992146,-14.316238624992145,2.8044629991178422,0.33721833791335565,0.6744366758267113,
3.34,-2.8,-13.528705178554544,-16.328705178554543,2.5540135610823755,0.39080310351535785,0.7816062070307157,
3.36,-2,-16.10478251237693,-18.10478251237693,2.2576786841730607,0.4389200259679122,0.8778400519358244,
3.38,-1.6,-18.016056330635593,-19.616056330635594,1.9164702957429354,0.48066151576707217,0.9613230315341443,
3.4,-3.2,-17.657627795530157,-20.857627795530156,1.5597334544812778,0.5154235532693142,1.0308471065386284,
3.42,-3.2,-18.60455714020936,-21.804557140209358,1.1971116051238826,0.5429920038653658,1.0859840077307317,
3.44,-2.6,-19.847091720726446,-22.447091720726448,0.8125951165145245,0.56308907108175,1.1261781421635,
3.46,-1.2,-21.561004496149554,-22.761004496149553,0.3985141543457645,0.5752001637903529,1.1504003275807058,
3.48,-0.2,-22.531571313895252,-22.73157131389525,-0.04241160375468361,0.5787611892962636,1.1575223785925273,
3.5,1.1,-23.439474594031665,-22.339474594031664,-0.5021220628339529,0.5733158526303773,1.1466317052607546,
3.52,4.9,-26.442974353895455,-21.542974353895453,-1.000946552313224,0.5582851664789056,1.1165703329578112,
3.54,7.9,-28.223447392204477,-20.32344739220448,-1.5476107697742232,0.5327995932580311,1.0655991865160621,
3.56,8.4,-27.0824319328562,-18.682431932856197,-2.1006695630248298,0.4963167899300406,0.9926335798600812,
3.58,6.4,-23.057937639448966,-16.657937639448967,-2.6020732587478816,0.4492893617123135,0.898578723424627,
3.6,4.1,-18.40548406981295,-14.30548406981295,-3.0167074758405006,0.3931015543664297,0.7862031087328594,
3.62,2.9,-14.58555813335778,-11.68555813335778,-3.346617897872208,0.32946830062930255,0.6589366012586051,
3.64,3.8,-12.639928814453903,-8.839928814453902,-3.6188727673503247,0.2598133939770772,0.5196267879541544,
3.66,5.9,-11.697544500680372,-5.797544500680372,-3.8622475005016677,0.18500219129855727,0.37000438259711455,
3.68,9.2,-11.765377554780306,-2.565377554780307,-4.096876721056274,0.10541094908297785,0.2108218981659557,
3.7,12.1,-11.255341663356878,0.8446583366431213,-4.327083913237646,0.021171342740038644,0.04234268548007729,
3.72,12.6,-8.204384869479686,4.395615130520314,-4.521681178566012,-0.06731630817799793,-0.13463261635599585,
3.74,10.6,-2.578764895035838,8.021235104964163,-4.629512676211167,-0.15882824672576973,-0.31765649345153946,
3.76,5.4,6.206115544117063,11.606115544117063,-4.593239169720355,-0.25105576518508493,-0.5021115303701699,
3.78,0.5,14.535258347294096,15.035258347294096,-4.385825430806243,-0.3408464111903509,-0.6816928223807018,
3.8,-1,19.219953197030687,18.219953197030687,-4.048273315362995,-0.4251873986520433,-0.8503747973040866,
3.82,-2.7,23.76547547858177,21.06547547858177,-3.618419028606871,-0.501854322091742,-1.003708644183484,
3.84,-2.3,25.832986673725856,23.532986673725855,-3.122434407083795,-0.5692628564486487,-1.1385257128972974,
3.86,-0.1,25.7038106193416,25.603810619341598,-2.6070664341531202,-0.6265578648610179,-1.2531157297220359,
3.88,2.5,24.778200847135935,27.278200847135935,-2.102246319488345,-0.6736509923974326,-1.3473019847948653,
3.9,4.5,24.064495900162996,28.564495900162996,-1.6138193520153559,-0.7108116491124696,-1.4216232982249393,
3.92,5,24.461540853034553,29.461540853034553,-1.1285589844833805,-0.738235432477457,-1.476470864954914,
3.94,4.5,25.462104518489834,29.962104518489834,-0.6293225307681367,-0.7558142476299722,-1.5116284952599444,
3.96,4.6,25.466570637526196,30.066570637526198,-0.12003577920797648,-0.7633078307297334,-1.5266156614594668,
3.98,4.9,24.8761315894539,29.776131589453904,0.3833912430618245,-0.760674276091195,-1.52134855218239,
4,3.7,25.382535557692126,29.082535557692125,0.8859779145332848,-0.7479805845152439,-1.4959611690304877,
4.02,0.9,27.069473381727608,27.969473381727607,1.4104980039274821,-0.7250158253306361,-1.4500316506612723,
4.04,-0.8,27.236899341011018,26.436899341011017,1.9535617311548683,-0.6913752279798127,-1.3827504559596253,
4.06,-1.7,26.188089444480468,24.48808944448047,2.487811619009783,-0.6469614944781662,-1.2939229889563324,
4.08,-3.1,25.2314815267495,22.1314815267495,3.002007328722083,-0.5920633050008476,-1.1841266100016952,
4.1,-3.8,23.197453405865126,19.397453405865125,3.4862966780482294,-0.5271802649331444,-1.0543605298662888,
4.12,-1.4,17.756054841703026,16.356054841703028,3.895831760523911,-0.453358980547423,-0.906717961094846,
4.14,1.6,11.483762535660016,13.083762535660016,4.188229934297541,-0.37251836359920854,-0.7450367271984171,
4.16,2.6,7.05226914396963,9.65226914396963,4.373590251093837,-0.28690016174529476,-0.5738003234905895,
4.18,0,6.098372633705809,6.098372633705809,4.505096668870592,-0.19811329254565047,-0.39622658509130093,
4.2,-1.5,3.9730227654754633,2.4730227654754633,4.605810622862404,-0.1070042196283205,-0.214008439256641,
4.22,-1.4,0.22207143805478058,-1.1779285619452193,4.647761564897706,-0.01446849775071939,-0.02893699550143878,
4.24,-2.9,-1.9259981172934293,-4.825998117293429,4.6307222981053195,0.07831634087931089,0.15663268175862177,
4.26,-5,-3.435065585397619,-8.43506558539762,4.577111661078409,0.17039468047114817,0.34078936094229634,
4.28,-4.1,-7.84021369374924,-11.94021369374924,4.464358868286941,0.2608093857648016,0.5216187715296032,
4.3,-1.9,-13.375274148859441,-15.275274148859442,4.252203989860854,0.3479750143462796,0.6959500286925592,
4.32,-0.4,-17.97079211842256,-18.370792118422557,3.9387433271880345,0.4298844875167685,0.859768975033537,
4.34,2.4,-23.5350168866574,-21.1350168866574,3.523685237137235,0.5045087731600212,1.0090175463200424,
4.36,7.4,-30.863213389080208,-23.46321338908021,2.9797029343798593,0.5695426548751922,1.1390853097503844,
4.38,12.5,-37.755711946757835,-25.255711946757835,2.293513681021479,0.6222748210292055,1.244549642058411,
4.4,14,-40.45469565280276,-26.454695652802762,1.5114096050258732,0.6603240538896791,1.3206481077793581,
4.42,13.5,-40.526094077895756,-27.026094077895756,0.701601707718888,0.6824541670171267,1.3649083340342534,
4.44,11.7,-38.67956716974168,-26.97956716974168,-0.09045490475748641,0.6885656350467407,1.3771312700934815,
4.46,8.9,-35.25481840801033,-26.35481840801033,-0.8297987605350066,0.6793630983938158,1.3587261967876316,
4.48,6.1,-31.304484919020155,-25.204484919020153,-1.4953917938053114,0.6561111928504126,1.3122223857008253,
4.5,6.7,-30.251124736897694,-23.551124736897695,-2.11094789036449,0.6200477960087146,1.2400955920174292,
4.52,8,-29.426616208232392,-21.426616208232392,-2.707725299815791,0.5718610641069118,1.1437221282138237,
4.54,6.9,-25.780955837602356,-18.880955837602357,-3.2598010202741383,0.5121858009060126,1.0243716018120252,
4.56,6,-21.95640025260593,-15.956400252605931,-3.7371745811762214,0.442216044891509,0.884432089783018,
4.58,4.2,-16.929047129734332,-12.729047129734333,-4.126029054999624,0.36358400852975054,0.7271680170595011,
4.6,-2,-7.3308440714067435,-9.330844071406744,-4.368627967011035,0.27863743830964394,0.5572748766192879,
4.62,-5.4,-0.4507453269866753,-5.850745326986676,-4.446443860994969,0.1904867200295839,0.3809734400591678,
4.64,-7.6,5.199790914444343,-2.400209085555657,-4.398953405120392,0.10203274736843028,0.20406549473686056,
4.66,-9.9,10.824940896777557,0.9249408967775565,-4.238706087008173,0.01565615244714463,0.03131230489428926,
4.68,-12.5,16.53532639533493,4.0353263953349305,-3.965103414087048,-0.06638194256380757,-0.13276388512761514,
4.7,-12.8,19.674968193398087,6.874968193398086,-3.6030004681997174,-0.14206298138667522,-0.28412596277335045,
4.72,-9.8,19.225341140071162,9.425341140071161,-3.213997374865025,-0.21023295981732268,-0.42046591963464536,
4.74,-8,19.661274550973733,11.661274550973733,-2.825131217954576,-0.2706242457455187,-0.5412484914910374,
4.76,-6.4,19.98468750452323,13.58468750452323,-2.4286715973996063,-0.32316227389906055,-0.6463245477981211,
4.78,-1,16.24285503183731,15.242855031837308,-2.0663961720360007,-0.3681129515934166,-0.7362259031868332,
4.8,3.2,13.457703958690137,16.65770395869014,-1.7693905821307263,-0.40647081913508387,-0.8129416382701677,
4.82,4.7,13.148669553827654,17.848669553827655,-1.5033268470055483,-0.4391979934264466,-0.8783959868528932,
4.84,4.7,14.119185723100543,18.819185723100542,-1.2306482942362664,-0.46653774483886473,-0.9330754896777295,
4.86,4.2,15.35717419271662,19.55717419271662,-0.9358846950780948,-0.48820307473200836,-0.9764061494640167,
4.88,1,19.012375619262805,20.012375619262805,-0.5921891969583005,-0.5034838136523724,-1.0069676273047448,
4.9,-7.5,27.57754117909147,20.07754117909147,-0.12629002897475777,-0.5106686059117029,-1.0213372118234059,
4.92,-14.1,33.77697932971257,19.676979329712566,0.48725517611328256,-0.5070589544403177,-1.0141179088806354,
4.94,-14.1,32.88808232535167,18.788082325351667,1.153905792663925,-0.4906473447525456,-0.9812946895050912,
4.96,-12.3,29.711741929295712,17.41174192929571,1.7799040352103987,-0.4613092464738024,-0.9226184929476048,
4.98,-6.6,22.243288584595845,15.643288584595846,2.2994543403493144,-0.4205156627182053,-0.8410313254364106,
5,-2.5,16.059701992510014,13.559701992510014,2.682484246120373,-0.3706962768535084,-0.7413925537070168,
5.02,-3.4,14.607366776533503,11.207366776533503,2.9891549338108083,-0.3139798850541966,-0.6279597701083932,
5.04,-5.7,14.323017606306246,8.623017606306245,3.278458777639206,-0.25130374793969645,-0.5026074958793929,
5.06,-10.3,16.089501398971716,5.789501398971716,3.5825839676919857,-0.18269332048638454,-0.3653866409727691,
5.08,-8.8,11.572109656522517,2.7721096565225167,3.859200078246928,-0.1082754800269954,-0.2165509600539908,
5.1,-4.3,3.9430995108600717,-0.3569004891399281,4.014352169920754,-0.029539957545318584,-0.05907991509063717,
5.12,0.6,-4.088348448553934,-3.4883484485539342,4.012899680543815,0.05073256095932709,0.10146512191865419,
5.14,5.1,-11.602502139680924,-6.502502139680924,3.8559911746614666,0.1294214695113799,0.2588429390227598,
5.16,3.8,-13.154371439672996,-9.354371439672995,3.6084224388679274,0.20406560564667384,0.4081312112933477,
5.18,0.9,-12.906503543773479,-12.006503543773478,3.3478136890334627,0.27362796692568775,0.5472559338513755,
5.2,-0.7,-13.740419244401656,-14.440419244401655,3.081344461151711,0.3379195484275395,0.675839096855079,
5.22,-0.2,-16.42700399783439,-16.62700399783439,2.7796702287293504,0.39652969532635013,0.7930593906527003,
5.24,2.1,-20.615552529354243,-18.515552529354242,2.4092446634574642,0.44841884424821826,0.8968376884964365,
5.26,3,-23.07080789065616,-20.07080789065616,1.9723810592573603,0.4922351014753665,0.984470202950733,
5.28,4.1,-25.34486934146117,-21.24486934146117,1.488224286936187,0.5268411549373019,1.0536823098746038,
5.3,8.2,-30.168056849767844,-21.968056849767844,0.9330950250238969,0.5510543480569027,1.1021086961138054,
5.32,10.1,-32.314823240212434,-22.214823240212432,0.3082662241240941,0.5634679605483826,1.126935921096765,
5.34,5.4,-27.42544270550215,-22.02544270550215,-0.2891364353330518,0.5636592584362929,1.1273185168725859,
5.36,1.8,-23.22610068606236,-21.42610068606236,-0.7956518692486969,0.5528113753904754,1.1056227507809508,
5.38,0.8,-21.26163266577802,-20.46163266577802,-1.2405292027671007,0.5324495646703175,1.064899129340635,
5.4,0.9,-20.067335588056586,-19.167335588056588,-1.6538188853054467,0.503506083789592,1.007012167579184,
5.42,0.9,-18.471188964934605,-17.571188964934606,-2.039204130835359,0.466575853628184,0.933151707256368,
5.44,-1.6,-14.131084810737171,-15.73108481073717,-2.3652268685920763,0.4225315436339096,0.8450630872678192,
5.46,-3.5,-10.193591275712551,-13.693591275712551,-2.6084736294565736,0.3727945386534231,0.7455890773068462,
5.48,-5,-6.521125047704602,-11.5211250477046,-2.775620792690745,0.3189535944319499,0.6379071888638999,
5.5,-6.9,-2.3795737183869115,-9.279573718386912,-2.86462778035166,0.26255110870152587,0.5251022174030517,
