t,ytt,xtt,xt,x,f
57.08,0,0.004076347,0.115954881,-1.493117983,-0.002421085
57.1,0,-0.086839214,0.115127252,-1.490807162,0.002200557
57.12,0,-0.17571373,0.112501723,-1.488530872,0.00514073
57.14,0,-0.190879714,0.108835788,-1.486317497,0.00799964
57.16,0,-0.243951618,0.104487475,-1.484184264,0.010755033
57.18,0,-0.294229601,0.099105663,-1.482148333,0.013384747
57.2,0,-0.341220583,0.092751161,-1.480229765,0.015862868
57.22,0,-0.384467794,0.085494277,-1.47844731,0.018165178
57.24,0,-0.423555185,0.077414047,-1.476818227,0.020269386
57.26,0,-0.458111401,0.068597382,-1.475358113,0.022155344
57.28,0,-0.487813279,0.059138135,-1.474080758,0.023805242
57.3,0,-0.512388838,0.049136114,-1.472998015,0.025203768
57.32,0,-0.531619723,0.038696028,-1.472119694,0.026338253
57.34,0,-0.545343103,0.0279264,-1.471453469,0.027198783
57.36,0,-0.553452983,0.016938439,-1.471004821,0.02777828
57.38,0,-0.555900938,0.0058449,-1.470776988,0.028072561
57.4,0,-0.552696258,-0.005241072,-1.470770949,0.028080361
57.42,0,-0.543905504,-0.01620709,-1.470985431,0.027651398
57.44,0,-0.518709179,-0.026833237,-1.471415834,0.026790591
57.46,0,-0.489739546,-0.036917724,-1.472053344,0.025515572
57.48,0,-0.453312239,-0.046348242,-1.472886003,0.023850253
57.5,0,-0.410053887,-0.054981903,-1.473899305,0.02182365
57.52,0,-0.360693479,-0.062689377,-1.475076018,0.019470224
57.54,0,-0.306050168,-0.069356813,-1.47639648,0.0168293
57.56,0,-0.247019767,-0.074887513,-1.477838923,0.013944414
57.58,0,-0.18456013,-0.079203312,-1.479379831,0.010862597
57.6,0,-0.119675685,-0.08224567,-1.480994321,0.007633618
57.62,0,-0.053401341,-0.08397644,-1.482656542,0.004309175
57.64,0,0.013213955,-0.084378314,-1.48434009,0.00094208
57.66,0,0.079123761,-0.083454937,-1.486018422,-0.002414585
57.68,0,0.143300522,-0.081230694,-1.487665278,-0.004529376
57.7,0,0.153476216,-0.078262926,-1.489260215,-0.006577495
57.72,0,0.19123711,-0.074815793,-1.490791002,-0.008543238
57.74,0,0.226842859,-0.070634994,-1.49224551,-0.010411027
57.76,0,0.259947395,-0.065767091,-1.49360953,-0.012162619
57.78,0,0.290231947,-0.060265298,-1.494869854,-0.013781049
57.8,0,0.317408095,-0.054188897,-1.496014396,-0.015250799
57.82,0,0.341220496,-0.047602611,-1.497032311,-0.016557943
57.84,0,0.361449254,-0.040575914,-1.497914097,-0.017690277
57.86,0,0.377911933,-0.033182302,-1.498651679,-0.018637435
57.88,0,0.390465164,-0.025498531,-1.499238487,-0.019390978
57.9,0,0.39900586,-0.017603821,-1.499669511,-0.019944472
57.92,0,0.403472013,-0.009579042,-1.499941339,-0.020293538
57.94,0,0.40384307,-0.001505891,-1.500052189,-0.020435883
57.96,0,0.400139895,0.006533939,-1.500001908,-0.020335323
57.98,0,0.387700591,0.014412343,-1.499792445,-0.019916397
58,0,0.37046969,0.021994046,-1.499428381,-0.019188269
58.02,0,0.347562293,0.029174366,-1.498916697,-0.018164901
58.04,0,0.319379843,0.035843787,-1.498266516,-0.016864538
58.06,0,0.286403437,0.04190162,-1.497489062,-0.01530963
58.08,0,0.249185699,0.047257512,-1.49659747,-0.013526447
58.1,0,0.208341581,0.051832784,-1.495606567,-0.011544641
58.12,0,0.16453826,0.055561583,-1.494532624,-0.009396754
58.14,0,0.118484295,0.058391808,-1.49339309,-0.007117686
58.16,0,0.070918209,0.060285833,-1.492206313,-0.004744133
58.18,0,0.022596698,0.061220982,-1.490991245,-0.002313997
58.2,0,-0.025717368,0.061189776,-1.489767138,0.000134218
58.22,0,-0.073266942,0.060199933,-1.488553241,0.001702754
58.24,0,-0.081697198,0.058650291,-1.487364738,0.003238475
58.26,0,-0.11054302,0.056727889,-1.486210957,0.004729333
58.28,0,-0.13809345,0.054241524,-1.485101262,0.006163223
58.3,0,-0.164076774,0.051219822,-1.484046649,0.00752594
58.32,0,-0.188238816,0.047696666,-1.483057484,0.008804088
58.34,0,-0.21034541,0.043710824,-1.482143409,0.009985209
58.36,0,-0.230184656,0.039305523,-1.481313246,0.011057904
58.38,0,-0.247568933,0.034527987,-1.480574911,0.012011942
58.4,0,-0.26233666,0.029428931,-1.479935341,0.012838361
58.42,0,-0.274353776,0.024062027,-1.479400432,0.013529543
58.44,0,-0.283514936,0.01848334,-1.478974978,0.014079293
58.46,0,-0.289744405,0.012750747,-1.478662637,0.014482884
58.48,0,-0.292996648,0.006923336,-1.478465896,0.014737102
58.5,0,-0.293256613,0.001060803,-1.478386055,0.014840269
58.52,0,-0.290539696,-0.00477716,-1.478423219,0.014765942
58.54,0,-0.281480458,-0.010497361,-1.478575964,0.014460451
58.56,0,-0.268944034,-0.016001606,-1.478840953,0.013930472
58.58,0,-0.25228694,-0.021213916,-1.479213109,0.013186162
58.6,0,-0.231801032,-0.026054796,-1.479685796,0.012240787
58.62,0,-0.207835981,-0.030451166,-1.480250855,0.011110668
58.64,0,-0.180793359,-0.034337459,-1.480898742,0.009814896
58.66,0,-0.151119963,-0.037656592,-1.481618682,0.008375015
58.68,0,-0.119300471,-0.040360797,-1.482398856,0.006814667
58.7,0,-0.085849566,-0.042412297,-1.483226587,0.005159205
58.72,0,-0.051303644,-0.043783829,-1.484088548,0.003435283
58.74,0,-0.016212247,-0.044458988,-1.484970976,0.001670426
58.76,0,0.018870646,-0.044432404,-1.48585989,-0.000107402
58.78,0,0.053395335,-0.043709744,-1.486741312,-0.001239511
58.8,0,0.059210249,-0.042583688,-1.487604246,-0.002347875
58.82,0,0.080029308,-0.041191293,-1.488441996,-0.003423892
58.84,0,0.099916149,-0.039391838,-1.489247827,-0.004458912
58.86,0,0.118675812,-0.037205919,-1.490013805,-0.005442743
58.88,0,0.136125871,-0.034657902,-1.490732443,-0.006365771
58.9,0,0.152098208,-0.031775661,-1.491396779,-0.007219053
58.92,0,0.166440616,-0.028590273,-1.492000438,-0.007994401
58.94,0,0.179018243,-0.025135684,-1.492537698,-0.008684464
58.96,0,0.189714843,-0.021448353,-1.493003538,-0.009282795
58.98,0,0.198433842,-0.017566866,-1.49339369,-0.009783912
59,0,0.205099188,-0.013531536,-1.493704674,-0.010183344
59.02,0,0.209656001,-0.009383984,-1.493933829,-0.010477673
59.04,0,0.212070994,-0.005166714,-1.494079336,-0.010664565
59.06,0,0.212332679,-0.000922678,-1.49414023,-0.010742777
59.08,0,0.210451358,0.003305163,-1.494116405,-0.010695128
59.1,0,0.204058605,0.007450262,-1.494008851,-0.010480019
59.12,0,0.195095541,0.011441804,-1.493819931,-0.010102178
59.14,0,0.183142308,0.015224182,-1.493553271,-0.009568858
59.16,0,0.168408593,0.018739691,-1.493213632,-0.008889581
59.18,0,0.151146081,0.021935238,-1.492806883,-0.008076082
59.2,0,0.131644206,0.024763141,-1.492339899,-0.007142115
59.22,0,0.110225324,0.027181836,-1.491820449,-0.006103215
59.24,0,0.087239423,0.029156484,-1.491257066,-0.004976449
59.26,0,0.063058424,0.030659462,-1.490658906,-0.00378013
59.28,0,0.038070197,0.031670748,-1.490035604,-0.002533525
59.3,0,0.012672358,0.032178174,-1.489397115,-0.001256547
59.32,0,-0.012734034,0.032177557,-1.488753558,3.06E-05
59.34,0,-0.037750785,0.031672709,-1.488115055,0.00085574
59.36,0,-0.042203071,0.03087317,-1.487489596,0.001664054
59.38,0,-0.057398677,0.029877153,-1.486882093,0.002449164
59.4,0,-0.071920249,0.028583964,-1.486297482,0.003204689
59.42,0,-0.085624493,0.027008516,-1.485741557,0.003923141
59.44,0,-0.098377273,0.025168499,-1.485219787,0.004597453
59.46,0,-0.110054916,0.023084177,-1.48473726,0.005221049
59.48,0,-0.120545406,0.020778174,-1.484298637,0.005787906
59.5,0,-0.129749446,0.018275225,-1.483908103,0.006292615
59.52,0,-0.137581393,0.015601917,-1.483569331,0.006730427
59.54,0,-0.143970043,0.012786402,-1.483285448,0.007097305
59.56,0,-0.148859267,0.009858109,-1.483059003,0.007389953
59.58,0,-0.15220849,0.006847432,-1.482891948,0.007605847
59.6,0,-0.153993008,0.003785417,-1.482785619,0.007743262
59.62,0,-0.154204144,0.000703445,-1.48274073,0.007801274
59.64,0,-0.152849237,-0.002367089,-1.482757367,0.007768001
59.66,0,-0.148249036,-0.005378071,-1.482834819,0.007613098
59.68,0,-0.141764429,-0.008278206,-1.482971381,0.007339972
59.7,0,-0.133106831,-0.011026919,-1.483164433,0.006953869
59.72,0,-0.122428169,-0.013582269,-1.483410524,0.006461686
59.74,0,-0.109910904,-0.015905659,-1.483705404,0.005871927
59.76,0,-0.095764943,-0.017962418,-1.484044084,0.005194566
59.78,0,-0.080224146,-0.019722309,-1.484420932,0.004440871
59.8,0,-0.06354248,-0.021159975,-1.484829755,0.003623225
59.82,0,-0.04598989,-0.022255299,-1.485263907,0.00275492
59.84,0,-0.027847948,-0.022993677,-1.485716397,0.00184994
59.86,0,-0.009405357,-0.02336621,-1.486179996,0.000922743
59.88,0,0.009046632,-0.023369797,-1.486647356,-1.20E-05
59.9,0,0.027218797,-0.023007143,-1.487111125,-0.000607716
59.92,0,0.030294816,-0.022432007,-1.487565517,-0.001191408
59.94,0,0.041272906,-0.02171633,-1.488007,-0.001758519
59.96,0,0.051768731,-0.020785913,-1.488432023,-0.002304484
59.98,0,0.061679324,-0.019651433,-1.488836396,-0.002823925
60,0,0.070908239,-0.018325557,-1.489216166,-0.003311761
