t,acc
310.26,7.1
310.28,-5.5
310.3,-5.5
310.32,11.2
310.34,17.3
310.36,9.5
310.38,5.7
310.4,1.4
310.42,5.7
310.44,5.7
310.46,-1.5
310.48,2.5
310.5,17.8
310.52,28.4
310.54,22
310.56,5
310.58,-7.8
310.6,-0.2
310.62,10.9
310.64,8.7
310.66,9.1
310.68,20.7
310.7,29
310.72,12.4
310.74,-11.5
310.76,-27.6
310.78,-25.2
310.8,-6.5
310.82,7.8
310.84,20.7
310.86,27.5
310.88,30.4
310.9,26.8
310.92,9.9
310.94,-11.9
310.96,-26.6
310.98,-29.5
311,-31.1
311.02,-25.5
311.04,-11.9
311.06,4.3
311.08,19
311.1,21.5
311.12,15.5
311.14,5
311.16,1
311.18,-3.4
311.2,-8.1
311.22,-9.5
311.24,-9.8
311.26,-8.6
311.28,13.3
311.3,26.2
311.32,19.6
311.34,12.9
311.36,14.4
311.38,18
311.4,13.8
311.42,5.2
311.44,5
311.46,9.7
311.48,8
311.5,7.9
311.52,8.6
311.54,8.5
311.56,2
311.58,-2.9
311.6,-5.9
311.62,-11.4
311.64,-15.4
311.66,-16.1
311.68,-12.9
311.7,-13.9
311.72,-18.3
311.74,-8.5
311.76,-0.3
311.78,-3.4
311.8,-16.2
311.82,-31.6
311.84,-37.3
311.86,-29
311.88,-16.7
311.9,-4.9
311.92,-5.8
311.94,-11.3
311.96,-16.2
311.98,-26.8
312,-33.9
312.02,-31.1
312.04,-18
312.06,-4.3
312.08,1.5
312.1,-10.2
312.12,-17.5
312.14,-16.2
312.16,-3.5
312.18,8.8
312.2,7.1
312.22,2.7
312.24,3.2
312.26,4.4
312.28,4.5
312.3,3.9
312.32,5.3
312.34,2.7
312.36,1.8
312.38,7.8
312.4,19.8
312.42,30.4
312.44,29.5
312.46,18.1
312.48,10.4
312.5,8.6
312.52,12.2
312.54,4.3
312.56,-8.4
312.58,-16.3
312.6,-23.1
312.62,-13
312.64,2.6
312.66,14.2
312.68,18.9
312.7,24.3
312.72,26.9
312.74,18.6
312.76,10.5
312.78,6.9
312.8,10.1
312.82,19.8
312.84,18.8
312.86,10.6
312.88,5
312.9,3.1
312.92,1.6
312.94,2.3
312.96,-0.7
312.98,-2.6
313,-0.2
313.02,8.6
313.04,11.3
313.06,11.4
313.08,10
313.1,0.9
313.12,-4.1
313.14,0.9
313.16,11.8
313.18,20.3
313.2,25.8
313.22,32.3
313.24,30.9
313.26,20.2
313.28,8.1
313.3,13.3
313.32,28.6
313.34,30.6
313.36,18.8
313.38,1.8
313.4,-1.7
313.42,-1.3
313.44,-8
313.46,-11.4
313.48,-6.8
313.5,3.5
313.52,1.2
313.54,-10.3
313.56,-19.2
313.58,-19.6
313.6,-13.7
313.62,-11.3
313.64,-14.7
313.66,-18.9
313.68,-17.1
313.7,-10.7
313.72,-9.1
313.74,-9.1
313.76,-8.6
313.78,-13.5
313.8,-25.7
313.82,-35.4
313.84,-34.5
313.86,-20.5
313.88,-6.5
313.9,-0.4
313.92,1.5
313.94,0.6
313.96,-8.9
313.98,-20.7
314,-22.2
314.02,-18.2
314.04,-12.1
314.06,-12
314.08,-21.1
314.1,-29
314.12,-32.4
314.14,-32.1
314.16,-32.1
314.18,-33.3
314.2,-25.8
314.22,-10.3
314.24,4
314.26,9.8
314.28,3.4
314.3,-1.6
314.32,-0.1
314.34,8.1
314.36,13.6
314.38,6.8
314.4,-3.2
314.42,-10.2
314.44,-10.4
314.46,-0.8
314.48,10.3
314.5,14.7
314.52,16.6
314.54,11.2
314.56,4.9
314.58,4.6
314.6,11.8
314.62,9.4
314.64,1
314.66,-0.3
314.68,-0.5
314.7,1.1
314.72,7.6
314.74,15.3
314.76,22.3
314.78,25.8
314.8,31.7
314.82,36.2
314.84,28
314.86,11.1
314.88,-0.3
314.9,-8
314.92,-4.5
314.94,2.7
314.96,-8.3
314.98,-18.4
315,-12.4
315.02,5.2
315.04,19.9
315.06,20.5
315.08,7.9
315.1,-4.8
315.12,-10.5
315.14,-12.5
315.16,-12.9
315.18,-12.2
315.2,-5.1
315.22,6.8
315.24,15.1
315.26,16.7
315.28,26.3
315.3,44.2
315.32,51.8
315.34,38.2
315.36,12.1
315.38,-14.3
315.4,-25
315.42,-22.7
315.44,-11.9
315.46,-4.5
315.48,4.6
315.5,4.4
315.52,-1.8
315.54,-6.5
315.56,-8.3
315.58,3
315.6,15.5
315.62,13.9
315.64,3.8
315.66,-1.1
315.68,10.6
315.7,29.9
315.72,49
315.74,63.8
315.76,66.4
315.78,58.1
315.8,37.4
315.82,13.2
315.84,2.1
315.86,5.4
315.88,15
315.9,23.1
315.92,15.5
315.94,-1.3
315.96,-13.5
315.98,-13.5
316,-11.2
316.02,-15.5
316.04,-17.9
316.06,-7.8
316.08,5.2
316.1,6.7
316.12,-10.3
316.14,-14.3
316.16,-5
316.18,14.1
316.2,26.2
316.22,30.6
316.24,35.3
316.26,39.8
316.28,36.5
316.3,19.4
316.32,2.6
316.34,6.3
316.36,30.2
316.38,42.5
316.4,36.3
316.42,15.6
316.44,-8.6
316.46,-18.3
316.48,-22.1
316.5,-34.4
316.52,-44.3
316.54,-51.9
316.56,-50.5
316.58,-43.8
316.6,-41.8
316.62,-50.3
316.64,-67.1
316.66,-71.4
316.68,-42.2
316.7,-1
316.72,38.6
316.74,45
316.76,17.9
316.78,-11.3
316.8,-37.1
316.82,-52
316.84,-47.2
316.86,-12.4
316.88,22.9
316.9,19.2
316.92,-19.8
316.94,-59.6
316.96,-85.8
316.98,-97.8
317,-100.1
317.02,-91.5
317.04,-85.6
317.06,-84.8
317.08,-72.8
317.1,-42.1
317.12,-7.6
317.14,24.8
317.16,41
317.18,30.9
317.2,9.6
317.22,-6.7
317.24,-8.7
317.26,17.6
317.28,50.3
317.3,80.2
317.32,97.9
317.34,84.3
317.36,37.3
317.38,-1.6
317.4,-47.3
317.42,-70.7
317.44,-83.6
317.46,-78.9
317.48,-51.9
317.5,-21.3
317.52,10.1
317.54,47.3
317.56,73.1
317.58,93
317.6,90.9
317.62,55
317.64,-3.4
317.66,-54.9
317.68,-98.6
317.7,-132.8
317.72,-146
317.74,-146
317.76,-143
317.78,-145.5
317.8,-143.7
317.82,-133
317.84,-123.1
317.86,-124.6
317.88,-122.2
317.9,-77.4
317.92,-24
317.94,46.7
317.96,97.9
317.98,142.8
318,176.6
318.02,162.6
318.04,110.6
318.06,58.6
318.08,6.6
318.1,-40.4
318.12,-57.4
318.14,-32.3
318.16,27.1
318.18,118.7
318.2,167
318.22,201.2
318.24,222
318.26,229.7
318.28,227.2
318.3,189.2
318.32,148.6
318.34,108.1
318.36,67.6
318.38,27.1
318.4,-5.8
318.42,-31.3
318.44,-46.7
318.46,-54
318.48,-64.7
318.5,-80.2
318.52,-85.1
318.54,-68.5
318.56,-25.4
318.58,34.4
318.6,96
318.62,135.2
318.64,145.5
318.66,119.8
318.68,78
318.7,38.6
318.72,5.1
318.74,-19.4
318.76,-37.3
318.78,-54.2
318.8,-68.1
318.82,-78.8
318.84,-83.4
318.86,-82.5
318.88,-69.9
318.9,-55
318.92,-38.7
318.94,-23.2
318.96,-7.1
318.98,10.7
319,33.9
319.02,60.7
319.04,68.7
319.06,63.1
319.08,50.3
319.1,38.8
319.12,35.5
319.14,22.1
319.16,4.7
319.18,-10.6
319.2,-28.1
319.22,-46.1
319.24,-55.6
319.26,-53.2
319.28,-43
319.3,-36.3
319.32,-33
319.34,-26.7
319.36,-17
319.38,-5.2
319.4,10.9
319.42,27.7
319.44,40.4
319.46,42.1
319.48,27.8
319.5,12.1
319.52,-9.3
319.54,-24.9
319.56,-33.6
319.58,-40.3
319.6,-43.1
319.62,-46.6
319.64,-54.9
319.66,-71.7
319.68,-89.6
319.7,-108.9
319.72,-113.9
319.74,-113.5
319.76,-114.2
319.78,-109.7
319.8,-86.2
319.82,-60.6
319.84,-28.6
319.86,10.4
319.88,45.8
319.9,66
319.92,81
319.94,77.2
319.96,64.1
319.98,56
320,56.4
320.02,46.7
320.04,23.6
320.06,-3.6
320.08,-21.8
320.1,-45.1
320.12,-62.8
320.14,-85.5
320.16,-100.2
320.18,-96.2
320.2,-87.2
320.22,-78.1
320.24,-65.3
320.26,-44.3
320.28,-32.1
320.3,-31.5
320.32,-38.2
320.34,-45.5
320.36,-40.7
320.38,-20.8
320.4,0.5
320.42,24.1
320.44,40.9
320.46,49.3
320.48,57
320.5,73.4
320.52,90.9
320.54,98.1
320.56,91.8
320.58,79.6
320.6,66.1
320.62,51.6
320.64,37.3
320.66,25.5
320.68,19.2
320.7,20.4
320.72,24.3
320.74,29.4
320.76,35.3
320.78,39.3
320.8,45.1
320.82,56
320.84,67.8
320.86,70.2
320.88,72.6
320.9,75.9
320.92,67.2
320.94,45.7
320.96,31.8
320.98,23.7
321,18.7
321.02,15
321.04,15.2
321.06,20.4
321.08,34.7
321.1,51.1
321.12,62.1
321.14,65.1
321.16,60.4
321.18,47.5
321.2,30.4
321.22,16.8
321.24,5.8
321.26,-4.7
321.28,-14.5
321.3,-22.5
321.32,-31.2
321.34,-42.6
321.36,-58.4
321.38,-71.8
321.4,-83.5
321.42,-84.7
321.44,-80
321.46,-71.6
321.48,-62
321.5,-53.1
321.52,-42.2
321.54,-20.7
321.56,9.6
321.58,37.5
321.6,52.3
321.62,57.9
321.64,58
321.66,56.9
321.68,51.8
321.7,37.4
321.72,19.4
321.74,10.5
321.76,3.2
321.78,-1
321.8,-4.7
321.82,-8.7
321.84,-14.3
321.86,-21.7
321.88,-29
321.9,-32.1
321.92,-32
321.94,-32.3
321.96,-34.1
321.98,-36.3
322,-36.8
322.02,-37.2
322.04,-39.1
322.06,-41.7
322.08,-35.9
322.1,-23.1
322.12,-17.2
322.14,-17.4
322.16,-16.1
322.18,-13.7
322.2,-13.5
322.22,-20.4
322.24,-26.4
322.26,-25.2
322.28,-20.2
322.3,-14.3
322.32,-8.8
322.34,-0.3
322.36,5.2
322.38,3.6
322.4,-1.5
322.42,-10.5
322.44,-21.6
322.46,-26
322.48,-26.1
322.5,-28.2
322.52,-31.4
322.54,-33.1
322.56,-30.5
322.58,-26.6
322.6,-28.7
322.62,-38.6
322.64,-45
322.66,-44.4
322.68,-42.1
322.7,-39.9
322.72,-32
322.74,-14.5
322.76,5.4
322.78,28.7
322.8,51.4
322.82,67.8
322.84,76.1
322.86,80.3
322.88,79.4
322.9,73.7
322.92,65
322.94,49.9
322.96,27.6
322.98,6.3
323,-13
323.02,-22
323.04,-21.6
323.06,-11.9
323.08,1.1
323.1,7
323.12,7
323.14,6.5
323.16,7.4
323.18,13.4
323.2,19.7
323.22,26.6
323.24,31.6
323.26,29.8
323.28,20.7
323.3,5.5
323.32,-10.5
323.34,-24.4
323.36,-29.4
323.38,-30.5
323.4,-27.1
323.42,-26.2
323.44,-30.4
323.46,-36.2
323.48,-36.7
323.5,-34
323.52,-32.1
323.54,-27.6
323.56,-23.5
323.58,-18.1
323.6,-10.5
323.62,1.6
323.64,11.9
323.66,14.4
323.68,14.8
323.7,21.9
323.72,35.1
323.74,43.7
323.76,38.9
323.78,29.7
323.8,25.7
323.82,33.5
323.84,49.1
323.86,60.3
323.88,60.9
323.9,52.5
323.92,44.9
323.94,42.2
323.96,42
323.98,40.6
324,34.5
324.02,21.3
324.04,3.9
324.06,-10.7
324.08,-15.4
324.1,-15.4
324.12,-14.5
324.14,-25.5
324.16,-38.4
324.18,-49.7
324.2,-59.3
324.22,-61.5
324.24,-52.8
324.26,-34.9
324.28,-16.4
324.3,-3
324.32,0.6
324.34,-0.1
324.36,-0.7
324.38,5.7
324.4,23
324.42,37.5
324.44,34.6
324.46,18.7
324.48,0.7
324.5,-15.6
324.52,-24.6
324.54,-28.5
324.56,-28.4
324.58,-24.2
324.6,-23.6
324.62,-27
324.64,-29.2
324.66,-27.1
324.68,-10.9
324.7,5.6
324.72,14.8
324.74,14.1
324.76,14.2
324.78,24.5
324.8,34
324.82,37.9
324.84,32.9
324.86,19.6
324.88,5.6
324.9,1.4
324.92,4.4
324.94,13.6
324.96,22.1
324.98,24.1
325,22.3
325.02,18.1
325.04,15.5
325.06,15.5
325.08,17
325.1,6.6
325.12,-3.7
325.14,-9.4
325.16,-14.4
325.18,-18.5
325.2,-19.8
325.22,-16.8
325.24,-14.1
325.26,-16.2
325.28,-22.3
325.3,-27
325.32,-26.1
325.34,-24.8
325.36,-31.9
325.38,-41.6
325.4,-42.7
325.42,-36.9
325.44,-25.2
325.46,-20.9
325.48,-32.2
325.5,-44.3
325.52,-45.8
325.54,-35.6
325.56,-25.2
325.58,-25
325.6,-36
325.62,-48.2
325.64,-49.9
325.66,-47.6
325.68,-39.7
325.7,-25.9
325.72,-9.7
325.74,-2
325.76,3
325.78,11.2
325.8,20.3
325.82,29.5
325.84,36.6
325.86,42.7
325.88,46.3
325.9,43
325.92,40.9
325.94,40
325.96,42
325.98,46.2
326,57.7
326.02,68.3
326.04,72.3
326.06,54.9
326.08,41.2
326.1,31.3
326.12,30.5
326.14,32.5
326.16,34.3
326.18,34
326.2,31.7
326.22,30.9
326.24,33.2
326.26,34.4
326.28,30.3
326.3,23.1
326.32,19.7
326.34,24.5
326.36,36.7
326.38,52.2
326.4,53.4
326.42,37.4
326.44,16
326.46,-0.9
326.48,-7.2
326.5,-3.9
326.52,8.2
326.54,27.1
326.56,41.7
326.58,42.6
326.6,32.8
326.62,18.5
326.64,5.5
326.66,-3.1
326.68,-3.1
326.7,-0.2
326.72,-2.2
326.74,-12.2
326.76,-19.3
326.78,-20.4
326.8,-16.1
326.82,-10.1
326.84,3.4
326.86,20.1
326.88,32.4
326.9,24.2
326.92,0.6
326.94,-27.1
326.96,-45
326.98,-47.3
327,-34.6
327.02,-17.5
327.04,-3.9
327.06,-8.3
327.08,-23
327.1,-42.1
327.12,-46.5
327.14,-37
327.16,-21.4
327.18,-10.5
327.2,-13.4
327.22,-29.7
327.24,-49.4
327.26,-55.5
327.28,-55
327.3,-46.2
327.32,-31.1
327.34,-17.6
327.36,-18.7
327.38,-35.2
327.4,-50.1
327.42,-59.3
327.44,-65.4
327.46,-68.2
327.48,-67.4
327.5,-61.4
327.52,-56.4
327.54,-52.4
327.56,-50.6
327.58,-46.5
327.6,-38.5
327.62,-29.3
327.64,-20.9
327.66,-13.3
327.68,-9.9
327.7,-8
327.72,-7.5
327.74,-9.6
327.76,-4.9
327.78,9
327.8,17.5
327.82,14.1
327.84,-0.6
327.86,-10.3
327.88,-11.2
327.9,-9.8
327.92,-7.8
327.94,-3.2
327.96,2.1
327.98,-0.7
328,-13.9
328.02,-31.3
328.04,-32.2
328.06,-21.4
328.08,-9.9
328.1,-9.9
328.12,-11.7
328.14,-6.9
328.16,5.7
328.18,24.9
328.2,40.1
328.22,42.9
328.24,39.1
328.26,32.4
328.28,30
328.3,30.6
328.32,40.3
328.34,54.7
328.36,64.5
328.38,63.6
328.4,64.9
328.42,65.1
328.44,62.6
328.46,59.7
328.48,58.3
328.5,48.9
328.52,27.3
328.54,2.5
328.56,-7.5
328.58,-4.6
328.6,7.5
328.62,8
328.64,-2.8
328.66,-22.2
328.68,-31.5
328.7,-21.1
328.72,0.4
328.74,18
328.76,28.9
328.78,27.1
328.8,21.4
328.82,21.1
328.84,28.5
328.86,39.3
328.88,46.5
328.9,40.8
328.92,27.3
328.94,18.8
328.96,21.7
328.98,34.9
329,49.6
329.02,57.8
329.04,53.7
329.06,43.8
329.08,39.4
329.1,39.6
329.12,26.6
329.14,16.8
329.16,2.4
329.18,0.5
329.2,8.7
329.22,26.6
329.24,41
329.26,42.4
329.28,27.1
329.3,-4.2
329.32,-39.7
329.34,-53.5
329.36,-52.5
329.38,-42.4
329.4,-27
329.42,-8.9
329.44,4.4
329.46,-0.5
329.48,-7.3
329.5,-9.8
329.52,-8.2
329.54,-11.4
329.56,-26.7
329.58,-49.3
329.6,-65.5
329.62,-61.6
329.64,-49.6
329.66,-42.9
329.68,-42.3
329.7,-45.7
329.72,-44
329.74,-40.1
329.76,-32.4
329.78,-30.8
329.8,-40.5
329.82,-56
329.84,-59.3
329.86,-47.4
329.88,-29.6
329.9,-13.7
329.92,-6.7
329.94,-9.8
329.96,-23.6
329.98,-35.7
330,-35.2
330.02,-34.8
330.04,-43
330.06,-52.1
330.08,-51
330.1,-45.5
330.12,-40.5
330.14,-36.3
330.16,-22.2
330.18,1.6
330.2,20.1
330.22,22.6
330.24,14.6
330.26,9.5
330.28,12.1
330.3,12.2
330.32,6.1
330.34,-17.7
330.36,-37
330.38,-35.2
330.4,-24.6
330.42,-21.8
330.44,-26.7
330.46,-42.8
330.48,-53.4
330.5,-57.1
330.52,-49.6
330.54,-34.9
330.56,-16
330.58,-6.5
330.6,-15.8
330.62,-29.1
330.64,-29.5
330.66,-3.3
330.68,35
330.7,36.5
330.72,15.1
330.74,-11.5
330.76,-32.9
330.78,-21.6
330.8,3.9
330.82,23.2
330.84,33.5
330.86,37
330.88,31.2
330.9,13.8
330.92,3.9
330.94,20.1
330.96,27.7
330.98,21.1
331,1.9
331.02,-18.2
331.04,-13
331.06,8.9
331.08,28.7
331.1,51.8
331.12,74.2
331.14,83.7
331.16,79.5
331.18,72
331.2,75.3
331.22,86.6
331.24,96.9
331.26,96.9
331.28,84.2
331.3,64.2
331.32,33.1
331.34,8.5
331.36,1.8
331.38,8.2
331.4,8.2
331.42,-6.2
331.44,-33.3
331.46,-45.9
331.48,-38.6
331.5,-13.4
331.52,28.2
331.54,38.4
331.56,37.4
331.58,20.9
331.6,0.2
331.62,-17.2
331.64,-21.8
331.66,-28.4
331.68,-26.5
331.7,-9.5
331.72,-5.6
331.74,-15.1
331.76,-17.3
331.78,-7.3
331.8,12.4
331.82,20.8
331.84,18.5
331.86,22
331.88,40.6
331.9,60.1
331.92,66.9
331.94,53.9
331.96,35.2
331.98,16.5
332,4.9
332.02,2.6
332.04,11.6
332.06,24.4
332.08,34.1
332.1,39.8
332.12,42
332.14,47.9
332.16,57.7
332.18,67.4
332.2,61.3
332.22,30.8
332.24,-8.9
332.26,-43.2
332.28,-60.2
332.3,-59.8
332.32,-29
332.34,9
332.36,25.4
332.38,13.6
332.4,-1
332.42,-15.1
332.44,-19.7
332.46,-20.6
332.48,-21.9
332.5,-31.9
332.52,-42.8
332.54,-55.4
332.56,-61.4
332.58,-57.2
332.6,-45.6
332.62,-41.2
332.64,-44.7
332.66,-46.4
332.68,-49.8
332.7,-53.8
332.72,-50.3
332.74,-40.3
332.76,-30.9
332.78,-27.6
332.8,-38
332.82,-56
332.84,-61.9
332.86,-41.9
332.88,-18.1
332.9,-4.9
332.92,10.7
332.94,18.5
332.96,14.8
332.98,8.5
333,11.9
333.02,29.2
333.04,49.2
333.06,62.7
333.08,55.1
333.1,38.2
333.12,19.8
333.14,-0.8
333.16,-9
333.18,-3
333.2,16
333.22,22.4
333.24,12.5
333.26,3.9
333.28,0.6
333.3,3
333.32,13.1
333.34,28.9
333.36,37.3
333.38,36.3
333.4,17.3
333.42,-7.6
333.44,-30
333.46,-40
333.48,-48.3
333.5,-48.3
333.52,-51.5
333.54,-58.6
333.56,-58.9
333.58,-57
333.6,-54.9
333.62,-52.2
333.64,-60.9
333.66,-67.4
333.68,-70.3
333.7,-73.1
333.72,-72.1
333.74,-68.6
333.76,-63.2
333.78,-55.3
333.8,-44.7
333.82,-31.4
333.84,-30.1
333.86,-34.7
333.88,-34.6
333.9,-19.9
333.92,11.6
333.94,47.8
333.96,70
333.98,70.8
334,65.4
334.02,62.9
334.04,67.8
334.06,77.5
334.08,81
334.1,64.1
334.12,40.1
334.14,17.1
334.16,4.2
334.18,2.3
334.2,4.5
334.22,12.6
334.24,23.2
334.26,33.5
334.28,42
334.3,44.1
334.32,45.6
334.34,47.9
334.36,48.5
334.38,46.1
334.4,39.9
334.42,32.5
334.44,31.4
334.46,34.6
334.48,39.2
334.5,43
334.52,39.9
334.54,29.6
334.56,14.4
334.58,-2
334.6,-16.6
334.62,-19.5
334.64,-18.5
334.66,-16.2
334.68,-10.5
334.7,-9.7
334.72,-9.8
334.74,-6.7
334.76,5.1
334.78,21.2
334.8,34
334.82,39.4
334.84,39.9
334.86,38.2
334.88,32.3
334.9,27.6
334.92,27.9
334.94,31.5
334.96,28.6
334.98,13.2
335,-0.7
335.02,-1.8
335.04,-6.4
335.06,-13.1
335.08,-22.2
335.1,-28.8
335.12,-19.1
335.14,-1.5
335.16,20.7
335.18,36.9
335.2,52.6
335.22,62.5
335.24,60.5
335.26,44.2
335.28,20.9
335.3,0.5
335.32,-8.2
335.34,-2
335.36,3.7
335.38,-9
335.4,-21.2
335.42,-34
335.44,-38.9
335.46,-37.7
335.48,-37.2
335.5,-34.7
335.52,-19
335.54,2
335.56,15.6
335.58,18.8
335.6,12.4
335.62,0.4
335.64,0.7
335.66,1.6
335.68,-23.3
335.7,-74.7
335.72,-95.8
335.74,-77.9
335.76,-48.4
335.78,-42.1
335.8,-66.5
335.82,-85.5
335.84,-85.3
335.86,-66.7
335.88,-48.3
335.9,-45.7
335.92,-60.2
335.94,-65.1
335.96,-46.4
335.98,-18.6
336,3.9
336.02,15
336.04,19.5
336.06,16.7
336.08,7.4
336.1,3.8
336.12,12.9
336.14,27.7
336.16,46.3
336.18,53.6
336.2,50.8
336.22,50.1
336.24,61.6
336.26,74.9
336.28,86.8
336.3,103.7
336.32,104.2
336.34,73.8
336.36,38.8
336.38,17.5
336.4,10.1
336.42,14.5
336.44,15.6
336.46,14.8
336.48,10
336.5,-0.6
336.52,-1.7
336.54,12
336.56,34.7
336.58,44.4
336.6,24.9
336.62,-7.3
336.64,-36.5
336.66,-46.8
336.68,-45.1
336.7,-30.5
336.72,2.8
336.74,3.9
336.76,-29.7
336.78,-38.5
336.8,-43
336.82,-35.7
336.84,-19
336.86,-15.4
336.88,-8.3
336.9,7.4
336.92,23.3
336.94,29.1
336.96,23.3
336.98,17.5
337,7
337.02,-12.7
337.04,-28.3
337.06,-24.1
337.08,-20.3
337.1,-20.3
337.12,-14.4
337.14,3
337.16,26.6
337.18,43.1
337.2,51.8
337.22,58.4
337.24,62.7
337.26,48
337.28,28.4
337.3,9.8
337.32,-4.8
337.34,-20.7
337.36,-36.3
337.38,-47.3
337.4,-56.3
337.42,-57.4
337.44,-51.8
337.46,-46.7
337.48,-50.5
337.5,-52.1
337.52,-44.5
337.54,-30.9
337.56,-17.2
337.58,3.7
337.6,23.6
337.62,37.5
337.64,50.1
337.66,61.4
337.68,61.5
337.7,41.4
337.72,19
337.74,13.6
337.76,16
337.78,7.4
337.8,-13.1
337.82,-32.2
337.84,-39.6
337.86,-33.5
337.88,-19.3
337.9,-26.6
337.92,-32.7
337.94,-39.3
337.96,-40
337.98,-35.9
338,-24.9
338.02,-9
338.04,3
338.06,8.5
338.08,11.1
338.1,13.6
338.12,21.6
338.14,28.2
338.16,39.1
338.18,58.8
338.2,77.6
338.22,59.8
338.24,28.7
338.26,1
338.28,-5.6
338.3,-14.1
338.32,-29.6
338.34,-48.3
338.36,-69.6
338.38,-79.5
338.4,-86.8
338.42,-67.5
338.44,-19.5
338.46,20.3
338.48,35.2
338.5,20.2
338.52,-6
338.54,-22.7
338.56,-25
338.58,-16.5
338.6,3.5
338.62,14.8
338.64,8.8
338.66,-4.2
338.68,-18.5
338.7,-25.5
338.72,-11.1
338.74,1.2
338.76,0.5
338.78,-4.7
338.8,-6.6
338.82,8.2
338.84,33.6
338.86,52.9
338.88,63
338.9,52.6
338.92,22.8
338.94,-5.8
338.96,-25.6
338.98,-25.7
339,-22.6
339.02,-22.6
339.04,-30
339.06,-39.5
339.08,-35.8
339.1,-22.9
339.12,-11
339.14,10.8
339.16,1.6
339.18,-23.5
339.2,-13.3
339.22,-17.8
339.24,-20.6
339.26,-19.9
339.28,-24.4
339.3,-33.3
339.32,-39.1
339.34,-40.9
339.36,-36.6
339.38,-23
339.4,-8.7
339.42,-5.4
339.44,-18.9
339.46,-39.6
339.48,-41.7
339.5,-25.2
339.52,4.8
339.54,25.1
339.56,27.9
339.58,17.6
339.6,-1.3
339.62,-4.8
339.64,1.1
339.66,13.6
339.68,20.8
339.7,17
339.72,5.6
339.74,-4.5
339.76,-8.7
339.78,-3.1
339.8,3.7
339.82,6.8
339.84,7.9
339.86,11.8
339.88,25.2
339.9,37.1
339.92,50.1
339.94,68.6
339.96,71.1
339.98,57
340,33.5
340.02,12.8
340.04,2.4
340.06,0
340.08,-1.1
340.1,-4.8
340.12,-4.5
340.14,-4.6
340.16,-7.3
340.18,-9
340.2,-7.1
340.22,-9.3
340.24,-16.8
340.26,-20.2
340.28,-19.4
340.3,-17.5
340.32,-16.9
340.34,-18.7
340.36,-18.4
340.38,-9.7
340.4,5.3
340.42,15.4
340.44,-6.1
340.46,-36.6
340.48,-34.7
340.5,-24.2
340.52,-30.5
340.54,-41.1
340.56,-45
340.58,-35.8
340.6,-15
340.62,0.7
340.64,6.6
340.66,9.8
340.68,22.2
340.7,50.3
340.72,77.8
340.74,94.1
340.76,95.3
340.78,83.8
340.8,63.7
340.82,39.2
340.84,21
340.86,6.5
340.88,-3.9
340.9,-11.6
340.92,-15.6
340.94,-14
340.96,-6.1
340.98,2.5
341,12.4
341.02,25.8
341.04,35.6
341.06,38.7
341.08,34.1
341.1,24.1
341.12,6.4
341.14,-18.6
341.16,-39.6
341.18,-48.5
341.2,-47.5
341.22,-34.1
341.24,-19.6
341.26,-9.4
341.28,-7.6
341.3,-12
341.32,-11.5
341.34,6.9
341.36,28.3
341.38,28.1
341.4,10.7
341.42,-9.8
341.44,-29.4
341.46,-41.2
341.48,-42.5
341.5,-34.6
341.52,-25.4
341.54,-15.6
341.56,-13.7
341.58,-15.9
341.6,-23.9
341.62,-30.3
341.64,-21.5
341.66,-3.9
341.68,9.7
341.7,23.1
341.72,31.8
341.74,33.3
341.76,28.6
341.78,25.1
341.8,25
341.82,27.7
341.84,31.6
341.86,30.7
341.88,24.3
341.9,14.9
341.92,4.4
341.94,-2.7
341.96,-10.2
341.98,-15
342,-14.6
342.02,-13.1
342.04,-9.1
342.06,-6.4
342.08,-9.5
342.1,-13.6
342.12,-21
342.14,-28.9
342.16,-34.5
342.18,-36.6
342.2,-30.2
342.22,-13.8
342.24,-3.5
342.26,-11.9
342.28,-24.1
342.3,-32.2
342.32,-27.6
342.34,-17.4
342.36,-10.5
342.38,-9.2
342.4,-14
342.42,-17.6
342.44,-14.8
342.46,-13
342.48,-21.1
342.5,-24.4
342.52,-24.9
342.54,-36.1
342.56,-42.2
342.58,-45.8
342.6,-42.2
342.62,-22.5
342.64,1
342.66,17.3
342.68,30.6
342.7,35.8
342.72,35.7
342.74,36
342.76,40.8
342.78,53
342.8,73.2
342.82,82.8
342.84,65.4
342.86,38.4
342.88,19.9
342.9,8.4
342.92,5.4
342.94,13.2
342.96,24.1
342.98,31.3
343,29.6
343.02,18.9
343.04,3.5
343.06,-13.6
343.08,-23.3
343.1,-24.1
343.12,-9.2
343.14,0.7
343.16,-0.2
343.18,-12.2
343.2,-25.1
343.22,-29
343.24,-22
343.26,-10.3
343.28,2.2
343.3,10.1
343.32,10.4
343.34,1.6
343.36,-7.2
343.38,-10.4
343.4,-5.7
343.42,6.5
343.44,17.7
343.46,23.8
343.48,25.2
343.5,21.6
343.52,11.9
343.54,1
343.56,-9.5
343.58,-17.9
343.6,-19
343.62,-12
343.64,3.3
343.66,15.8
343.68,28.6
343.7,35.4
343.72,28
343.74,12.9
343.76,2.3
343.78,1.3
343.8,14.5
343.82,30.2
343.84,39.2
343.86,38.7
343.88,24.8
343.9,5
343.92,-11.5
343.94,-20.9
343.96,-20.8
343.98,-11.3
344,-4.4
344.02,-1.3
344.04,0.1
344.06,-2.7
344.08,-10.5
344.1,-16.1
